SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF,CNT_INSTALMENT_diff,CNT_INSTALMENT_ratio,SK_DPD_diff,SK_DPD_diff_over0,SK_DPD_diff_over5,SK_DPD_diff_over10,SK_DPD_diff_over15,SK_DPD_diff_over20,SK_DPD_diff_over25
1308838,259987,-6,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2474646,259987,-7,6.0,0.0,Completed,0,0,6.0,0.0,0,0,0,0,0,0,0
2474646,259987,-8,6.0,1.0,Active,0,0,5.0,0.16666666666666666,0,0,0,0,0,0,0
2474646,259987,-9,6.0,2.0,Active,0,0,4.0,0.3333333333333333,0,0,0,0,0,0,0
2474646,259987,-10,6.0,3.0,Active,0,0,3.0,0.5,0,0,0,0,0,0,0
2474646,259987,-11,6.0,4.0,Active,0,0,2.0,0.6666666666666666,0,0,0,0,0,0,0
2474646,259987,-12,6.0,5.0,Active,0,0,1.0,0.8333333333333334,0,0,0,0,0,0,0
1363158,259987,-13,6.0,0.0,Completed,0,0,6.0,0.0,0,0,0,0,0,0,0
2474646,259987,-13,6.0,6.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1363158,259987,-14,6.0,1.0,Active,0,0,5.0,0.16666666666666666,0,0,0,0,0,0,0
1363158,259987,-15,6.0,2.0,Active,0,0,4.0,0.3333333333333333,0,0,0,0,0,0,0
1363158,259987,-16,6.0,3.0,Active,0,0,3.0,0.5,0,0,0,0,0,0,0
1363158,259987,-17,6.0,4.0,Active,0,0,2.0,0.6666666666666666,0,0,0,0,0,0,0
1363158,259987,-18,6.0,5.0,Active,0,0,1.0,0.8333333333333334,0,0,0,0,0,0,0
1363158,259987,-19,6.0,6.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2271631,259987,-43,7.0,0.0,Completed,0,0,7.0,0.0,0,0,0,0,0,0,0
2271631,259987,-44,8.0,1.0,Active,0,0,7.0,0.125,0,0,0,0,0,0,0
2271631,259987,-45,7.0,2.0,Active,0,0,5.0,0.2857142857142857,0,0,0,0,0,0,0
2271631,259987,-46,7.0,3.0,Active,0,0,4.0,0.42857142857142855,0,0,0,0,0,0,0
2271631,259987,-47,7.0,4.0,Active,0,0,3.0,0.5714285714285714,0,0,0,0,0,0,0
2271631,259987,-48,7.0,5.0,Active,0,0,2.0,0.7142857142857143,0,0,0,0,0,0,0
2271631,259987,-49,7.0,6.0,Active,0,0,1.0,0.8571428571428571,0,0,0,0,0,0,0
2271631,259987,-50,7.0,7.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2716257,261308,-1,12.0,6.0,Active,0,0,6.0,0.5,0,0,0,0,0,0,0
2716257,261308,-2,12.0,7.0,Active,0,0,5.0,0.5833333333333334,0,0,0,0,0,0,0
2716257,261308,-3,12.0,8.0,Active,0,0,4.0,0.6666666666666666,0,0,0,0,0,0,0
2716257,261308,-4,12.0,9.0,Active,0,0,3.0,0.75,0,0,0,0,0,0,0
2716257,261308,-5,12.0,10.0,Active,0,0,2.0,0.8333333333333334,0,0,0,0,0,0,0
2716257,261308,-6,12.0,11.0,Active,0,0,1.0,0.9166666666666666,0,0,0,0,0,0,0
2716257,261308,-7,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1895823,262653,-34,10.0,0.0,Completed,0,0,10.0,0.0,0,0,0,0,0,0,0
1895823,262653,-35,12.0,3.0,Active,0,0,9.0,0.25,0,0,0,0,0,0,0
1895823,262653,-36,12.0,4.0,Active,0,0,8.0,0.3333333333333333,0,0,0,0,0,0,0
1895823,262653,-37,12.0,5.0,Active,0,0,7.0,0.4166666666666667,0,0,0,0,0,0,0
1895823,262653,-38,12.0,6.0,Active,0,0,6.0,0.5,0,0,0,0,0,0,0
1895823,262653,-39,12.0,7.0,Active,0,0,5.0,0.5833333333333334,0,0,0,0,0,0,0
1895823,262653,-40,12.0,8.0,Active,0,0,4.0,0.6666666666666666,0,0,0,0,0,0,0
1895823,262653,-41,12.0,9.0,Active,0,0,3.0,0.75,0,0,0,0,0,0,0
1895823,262653,-42,12.0,10.0,Active,0,0,2.0,0.8333333333333334,0,0,0,0,0,0,0
1895823,262653,-43,12.0,11.0,Active,0,0,1.0,0.9166666666666666,0,0,0,0,0,0,0
1895823,262653,-44,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1569260,264730,-85,4.0,0.0,Completed,0,0,4.0,0.0,0,0,0,0,0,0,0
1569260,264730,-86,4.0,1.0,Active,0,0,3.0,0.25,0,0,0,0,0,0,0
1569260,264730,-87,4.0,2.0,Active,0,0,2.0,0.5,0,0,0,0,0,0,0
1569260,264730,-88,4.0,3.0,Active,0,0,1.0,0.75,0,0,0,0,0,0,0
1569260,264730,-89,4.0,4.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2108258,267402,-2,10.0,3.0,Active,0,0,7.0,0.3,0,0,0,0,0,0,0
2108258,267402,-3,10.0,4.0,Active,0,0,6.0,0.4,0,0,0,0,0,0,0
2108258,267402,-4,10.0,5.0,Active,0,0,5.0,0.5,0,0,0,0,0,0,0
2108258,267402,-5,10.0,6.0,Active,0,0,4.0,0.6,0,0,0,0,0,0,0
2108258,267402,-6,10.0,7.0,Active,0,0,3.0,0.7,0,0,0,0,0,0,0
2108258,267402,-7,10.0,8.0,Active,0,0,2.0,0.8,0,0,0,0,0,0,0
2108258,267402,-8,10.0,9.0,Active,0,0,1.0,0.9,0,0,0,0,0,0,0
2108258,267402,-9,10.0,10.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1847835,267402,-94,10.0,0.0,Completed,0,0,10.0,0.0,0,0,0,0,0,0,0
1847835,267402,-95,10.0,1.0,Active,0,0,9.0,0.1,0,0,0,0,0,0,0
1847835,267402,-96,10.0,2.0,Active,0,0,8.0,0.2,0,0,0,0,0,0,0
2701620,268629,-1,60.0,47.0,Active,0,0,13.0,0.7833333333333333,0,0,0,0,0,0,0
2701620,268629,-2,60.0,48.0,Active,0,0,12.0,0.8,0,0,0,0,0,0,0
2701620,268629,-3,60.0,49.0,Active,0,0,11.0,0.8166666666666667,0,0,0,0,0,0,0
2701620,268629,-4,60.0,50.0,Active,0,0,10.0,0.8333333333333334,0,0,0,0,0,0,0
2701620,268629,-5,60.0,51.0,Active,0,0,9.0,0.85,0,0,0,0,0,0,0
2701620,268629,-6,60.0,52.0,Active,0,0,8.0,0.8666666666666667,0,0,0,0,0,0,0
2701620,268629,-7,60.0,53.0,Active,0,0,7.0,0.8833333333333333,0,0,0,0,0,0,0
2701620,268629,-8,60.0,54.0,Active,0,0,6.0,0.9,0,0,0,0,0,0,0
2701620,268629,-9,60.0,55.0,Active,0,0,5.0,0.9166666666666666,0,0,0,0,0,0,0
2701620,268629,-10,60.0,56.0,Active,0,0,4.0,0.9333333333333333,0,0,0,0,0,0,0
2701620,268629,-11,60.0,57.0,Active,0,0,3.0,0.95,0,0,0,0,0,0,0
2701620,268629,-12,60.0,58.0,Active,0,0,2.0,0.9666666666666667,0,0,0,0,0,0,0
2701620,268629,-13,60.0,59.0,Active,0,0,1.0,0.9833333333333333,0,0,0,0,0,0,0
2701620,268629,-14,60.0,60.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2449590,271822,-27,24.0,0.0,Completed,0,0,24.0,0.0,0,0,0,0,0,0,0
2449590,271822,-28,24.0,1.0,Active,0,0,23.0,0.041666666666666664,0,0,0,0,0,0,0
2449590,271822,-29,24.0,2.0,Active,0,0,22.0,0.08333333333333333,0,0,0,0,0,0,0
2449590,271822,-30,24.0,3.0,Active,0,0,21.0,0.125,0,0,0,0,0,0,0
2449590,271822,-31,24.0,4.0,Active,0,0,20.0,0.16666666666666666,0,0,0,0,0,0,0
2449590,271822,-32,24.0,5.0,Active,0,0,19.0,0.20833333333333334,0,0,0,0,0,0,0
2449590,271822,-33,24.0,6.0,Active,0,0,18.0,0.25,0,0,0,0,0,0,0
2449590,271822,-34,24.0,7.0,Active,0,0,17.0,0.2916666666666667,0,0,0,0,0,0,0
2449590,271822,-35,24.0,8.0,Active,0,0,16.0,0.3333333333333333,0,0,0,0,0,0,0
2449590,271822,-36,24.0,9.0,Active,0,0,15.0,0.375,0,0,0,0,0,0,0
2449590,271822,-37,24.0,10.0,Active,0,0,14.0,0.4166666666666667,0,0,0,0,0,0,0
2449590,271822,-38,24.0,11.0,Active,0,0,13.0,0.4583333333333333,0,0,0,0,0,0,0
2449590,271822,-39,24.0,12.0,Active,0,0,12.0,0.5,0,0,0,0,0,0,0
2449590,271822,-40,24.0,13.0,Active,0,0,11.0,0.5416666666666666,0,0,0,0,0,0,0
2449590,271822,-41,24.0,14.0,Active,0,0,10.0,0.5833333333333334,0,0,0,0,0,0,0
2449590,271822,-42,24.0,15.0,Active,0,0,9.0,0.625,0,0,0,0,0,0,0
2449590,271822,-43,24.0,16.0,Active,0,0,8.0,0.6666666666666666,0,0,0,0,0,0,0
2449590,271822,-44,24.0,17.0,Active,0,0,7.0,0.7083333333333334,0,0,0,0,0,0,0
2449590,271822,-45,24.0,18.0,Active,0,0,6.0,0.75,0,0,0,0,0,0,0
2449590,271822,-46,24.0,19.0,Active,0,0,5.0,0.7916666666666666,0,0,0,0,0,0,0
2449590,271822,-47,24.0,20.0,Active,0,0,4.0,0.8333333333333334,0,0,0,0,0,0,0
2449590,271822,-48,24.0,21.0,Active,0,0,3.0,0.875,0,0,0,0,0,0,0
2449590,271822,-49,24.0,22.0,Active,0,0,2.0,0.9166666666666666,0,0,0,0,0,0,0
2449590,271822,-50,24.0,23.0,Signed,0,0,1.0,0.9583333333333334,0,0,0,0,0,0,0
2449590,271822,-51,24.0,24.0,Signed,0,0,0.0,1.0,0,0,0,0,0,0,0
2671675,271822,-88,8.0,0.0,Completed,0,0,8.0,0.0,0,0,0,0,0,0,0
2671675,271822,-89,8.0,1.0,Active,0,0,7.0,0.125,0,0,0,0,0,0,0
2671675,271822,-90,8.0,2.0,Active,0,0,6.0,0.25,0,0,0,0,0,0,0
2671675,271822,-91,8.0,3.0,Active,0,0,5.0,0.375,0,0,0,0,0,0,0
2671675,271822,-92,8.0,4.0,Active,0,0,4.0,0.5,0,0,0,0,0,0,0
1374802,271822,-93,10.0,0.0,Completed,0,0,10.0,0.0,0,0,0,0,0,0,0
2671675,271822,-93,8.0,5.0,Active,5,0,3.0,0.625,5,1,0,0,0,0,0
1374802,271822,-94,10.0,1.0,Active,0,0,9.0,0.1,0,0,0,0,0,0,0
2671675,271822,-94,8.0,6.0,Active,0,0,2.0,0.75,0,0,0,0,0,0,0
1374802,271822,-95,10.0,2.0,Active,0,0,8.0,0.2,0,0,0,0,0,0,0
2671675,271822,-95,8.0,7.0,Active,0,0,1.0,0.875,0,0,0,0,0,0,0
1374802,271822,-96,10.0,3.0,Active,0,0,7.0,0.3,0,0,0,0,0,0,0
2671675,271822,-96,8.0,8.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2448994,274966,-1,6.0,6.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1945198,274966,-26,12.0,0.0,Completed,28,0,12.0,0.0,28,1,1,1,1,1,1
1945198,274966,-27,12.0,1.0,Active,0,0,11.0,0.08333333333333333,0,0,0,0,0,0,0
1945198,274966,-28,12.0,2.0,Active,0,0,10.0,0.16666666666666666,0,0,0,0,0,0,0
1945198,274966,-29,12.0,3.0,Active,0,0,9.0,0.25,0,0,0,0,0,0,0
1945198,274966,-30,12.0,4.0,Active,0,0,8.0,0.3333333333333333,0,0,0,0,0,0,0
1945198,274966,-31,12.0,5.0,Active,0,0,7.0,0.4166666666666667,0,0,0,0,0,0,0
1945198,274966,-32,12.0,6.0,Active,0,0,6.0,0.5,0,0,0,0,0,0,0
1945198,274966,-33,12.0,7.0,Active,0,0,5.0,0.5833333333333334,0,0,0,0,0,0,0
1945198,274966,-34,12.0,8.0,Active,0,0,4.0,0.6666666666666666,0,0,0,0,0,0,0
1945198,274966,-35,12.0,9.0,Active,0,0,3.0,0.75,0,0,0,0,0,0,0
1945198,274966,-36,12.0,10.0,Active,0,0,2.0,0.8333333333333334,0,0,0,0,0,0,0
1945198,274966,-37,12.0,11.0,Active,0,0,1.0,0.9166666666666666,0,0,0,0,0,0,0
1945198,274966,-38,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1159717,274966,-41,6.0,0.0,Completed,0,0,6.0,0.0,0,0,0,0,0,0,0
1159717,274966,-42,6.0,1.0,Active,0,0,5.0,0.16666666666666666,0,0,0,0,0,0,0
1159717,274966,-43,6.0,2.0,Active,0,0,4.0,0.3333333333333333,0,0,0,0,0,0,0
1159717,274966,-44,6.0,3.0,Active,0,0,3.0,0.5,0,0,0,0,0,0,0
1159717,274966,-45,6.0,4.0,Active,0,0,2.0,0.6666666666666666,0,0,0,0,0,0,0
1159717,274966,-46,6.0,5.0,Active,0,0,1.0,0.8333333333333334,0,0,0,0,0,0,0
1159717,274966,-47,6.0,6.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2644985,278595,-12,24.0,0.0,Completed,5,5,24.0,0.0,0,0,0,0,0,0,0
2644985,278595,-13,24.0,1.0,Active,4,4,23.0,0.041666666666666664,0,0,0,0,0,0,0
2644985,278595,-14,24.0,2.0,Active,3,3,22.0,0.08333333333333333,0,0,0,0,0,0,0
2644985,278595,-15,24.0,3.0,Active,3,3,21.0,0.125,0,0,0,0,0,0,0
2644985,278595,-16,24.0,4.0,Active,0,0,20.0,0.16666666666666666,0,0,0,0,0,0,0
2644985,278595,-17,24.0,5.0,Active,2,2,19.0,0.20833333333333334,0,0,0,0,0,0,0
2644985,278595,-18,24.0,6.0,Active,1,1,18.0,0.25,0,0,0,0,0,0,0
2644985,278595,-19,24.0,7.0,Active,3,3,17.0,0.2916666666666667,0,0,0,0,0,0,0
2644985,278595,-20,24.0,8.0,Active,0,0,16.0,0.3333333333333333,0,0,0,0,0,0,0
2644985,278595,-21,24.0,9.0,Active,1,1,15.0,0.375,0,0,0,0,0,0,0
2644985,278595,-22,24.0,10.0,Active,0,0,14.0,0.4166666666666667,0,0,0,0,0,0,0
2644985,278595,-23,24.0,12.0,Active,0,0,12.0,0.5,0,0,0,0,0,0,0
2644985,278595,-24,24.0,13.0,Active,0,0,11.0,0.5416666666666666,0,0,0,0,0,0,0
2644985,278595,-25,24.0,14.0,Active,0,0,10.0,0.5833333333333334,0,0,0,0,0,0,0
2644985,278595,-26,24.0,15.0,Active,0,0,9.0,0.625,0,0,0,0,0,0,0
2644985,278595,-27,24.0,16.0,Active,0,0,8.0,0.6666666666666666,0,0,0,0,0,0,0
2644985,278595,-28,24.0,17.0,Active,0,0,7.0,0.7083333333333334,0,0,0,0,0,0,0
2644985,278595,-29,24.0,18.0,Active,0,0,6.0,0.75,0,0,0,0,0,0,0
2644985,278595,-30,24.0,19.0,Active,0,0,5.0,0.7916666666666666,0,0,0,0,0,0,0
2644985,278595,-31,24.0,20.0,Active,0,0,4.0,0.8333333333333334,0,0,0,0,0,0,0
2644985,278595,-32,24.0,21.0,Active,0,0,3.0,0.875,0,0,0,0,0,0,0
2644985,278595,-33,24.0,22.0,Active,0,0,2.0,0.9166666666666666,0,0,0,0,0,0,0
2644985,278595,-34,24.0,23.0,Active,0,0,1.0,0.9583333333333334,0,0,0,0,0,0,0
2644985,278595,-35,24.0,24.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1295593,278595,-49,24.0,0.0,Completed,0,0,24.0,0.0,0,0,0,0,0,0,0
1295593,278595,-50,24.0,1.0,Active,0,0,23.0,0.041666666666666664,0,0,0,0,0,0,0
1295593,278595,-51,24.0,2.0,Active,0,0,22.0,0.08333333333333333,0,0,0,0,0,0,0
1295593,278595,-52,24.0,3.0,Active,0,0,21.0,0.125,0,0,0,0,0,0,0
1295593,278595,-53,24.0,4.0,Active,0,0,20.0,0.16666666666666666,0,0,0,0,0,0,0
1295593,278595,-54,24.0,5.0,Active,0,0,19.0,0.20833333333333334,0,0,0,0,0,0,0
1295593,278595,-55,24.0,6.0,Active,0,0,18.0,0.25,0,0,0,0,0,0,0
1295593,278595,-56,24.0,7.0,Active,0,0,17.0,0.2916666666666667,0,0,0,0,0,0,0
2277872,278595,-57,4.0,1.0,Active,0,0,3.0,0.25,0,0,0,0,0,0,0
1295593,278595,-57,24.0,8.0,Active,0,0,16.0,0.3333333333333333,0,0,0,0,0,0,0
2277872,278595,-58,4.0,2.0,Active,0,0,2.0,0.5,0,0,0,0,0,0,0
1295593,278595,-58,24.0,9.0,Active,0,0,15.0,0.375,0,0,0,0,0,0,0
2277872,278595,-59,4.0,3.0,Active,0,0,1.0,0.75,0,0,0,0,0,0,0
1295593,278595,-59,24.0,10.0,Active,0,0,14.0,0.4166666666666667,0,0,0,0,0,0,0
1295593,278595,-60,24.0,11.0,Active,0,0,13.0,0.4583333333333333,0,0,0,0,0,0,0
2277872,278595,-60,4.0,4.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1295593,278595,-61,24.0,12.0,Active,0,0,12.0,0.5,0,0,0,0,0,0,0
1295593,278595,-62,24.0,13.0,Active,0,0,11.0,0.5416666666666666,0,0,0,0,0,0,0
1295593,278595,-63,24.0,14.0,Active,0,0,10.0,0.5833333333333334,0,0,0,0,0,0,0
1295593,278595,-64,24.0,15.0,Active,0,0,9.0,0.625,0,0,0,0,0,0,0
1295593,278595,-65,24.0,16.0,Active,0,0,8.0,0.6666666666666666,0,0,0,0,0,0,0
1295593,278595,-66,24.0,17.0,Active,0,0,7.0,0.7083333333333334,0,0,0,0,0,0,0
1295593,278595,-67,24.0,18.0,Active,0,0,6.0,0.75,0,0,0,0,0,0,0
1295593,278595,-68,24.0,19.0,Active,0,0,5.0,0.7916666666666666,0,0,0,0,0,0,0
1295593,278595,-69,24.0,20.0,Active,0,0,4.0,0.8333333333333334,0,0,0,0,0,0,0
1295593,278595,-70,24.0,21.0,Active,0,0,3.0,0.875,0,0,0,0,0,0,0
1295593,278595,-71,24.0,22.0,Active,0,0,2.0,0.9166666666666666,0,0,0,0,0,0,0
1295593,278595,-72,24.0,23.0,Active,0,0,1.0,0.9583333333333334,0,0,0,0,0,0,0
1295593,278595,-73,24.0,24.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2568227,278595,-81,12.0,0.0,Completed,0,0,12.0,0.0,0,0,0,0,0,0,0
2568227,278595,-82,12.0,1.0,Active,0,0,11.0,0.08333333333333333,0,0,0,0,0,0,0
2568227,278595,-83,12.0,2.0,Active,0,0,10.0,0.16666666666666666,0,0,0,0,0,0,0
2568227,278595,-84,12.0,3.0,Active,0,0,9.0,0.25,0,0,0,0,0,0,0
2568227,278595,-85,12.0,4.0,Active,0,0,8.0,0.3333333333333333,0,0,0,0,0,0,0
2568227,278595,-86,12.0,5.0,Active,0,0,7.0,0.4166666666666667,0,0,0,0,0,0,0
2568227,278595,-87,12.0,6.0,Active,0,0,6.0,0.5,0,0,0,0,0,0,0
2568227,278595,-88,12.0,7.0,Active,0,0,5.0,0.5833333333333334,0,0,0,0,0,0,0
2568227,278595,-89,12.0,8.0,Active,0,0,4.0,0.6666666666666666,0,0,0,0,0,0,0
2568227,278595,-90,12.0,9.0,Active,0,0,3.0,0.75,0,0,0,0,0,0,0
2568227,278595,-91,12.0,10.0,Active,0,0,2.0,0.8333333333333334,0,0,0,0,0,0,0
2568227,278595,-92,12.0,11.0,Active,0,0,1.0,0.9166666666666666,0,0,0,0,0,0,0
2568227,278595,-93,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2706868,287099,-20,4.0,0.0,Completed,0,0,4.0,0.0,0,0,0,0,0,0,0
2706868,287099,-21,4.0,1.0,Active,0,0,3.0,0.25,0,0,0,0,0,0,0
2706868,287099,-22,4.0,2.0,Active,0,0,2.0,0.5,0,0,0,0,0,0,0
2706868,287099,-23,4.0,3.0,Active,0,0,1.0,0.75,0,0,0,0,0,0,0
2706868,287099,-24,4.0,4.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2064494,287099,-37,14.0,0.0,Completed,0,0,14.0,0.0,0,0,0,0,0,0,0
2064494,287099,-38,24.0,1.0,Active,0,0,23.0,0.041666666666666664,0,0,0,0,0,0,0
2064494,287099,-39,24.0,2.0,Active,0,0,22.0,0.08333333333333333,0,0,0,0,0,0,0
2064494,287099,-40,24.0,3.0,Active,0,0,21.0,0.125,0,0,0,0,0,0,0
2064494,287099,-41,24.0,4.0,Active,0,0,20.0,0.16666666666666666,0,0,0,0,0,0,0
2064494,287099,-42,24.0,5.0,Active,0,0,19.0,0.20833333333333334,0,0,0,0,0,0,0
2064494,287099,-43,24.0,6.0,Active,0,0,18.0,0.25,0,0,0,0,0,0,0
2064494,287099,-44,24.0,7.0,Active,0,0,17.0,0.2916666666666667,0,0,0,0,0,0,0
2064494,287099,-45,24.0,8.0,Active,0,0,16.0,0.3333333333333333,0,0,0,0,0,0,0
2064494,287099,-46,14.0,9.0,Active,0,0,5.0,0.6428571428571429,0,0,0,0,0,0,0
2064494,287099,-47,14.0,10.0,Active,0,0,4.0,0.7142857142857143,0,0,0,0,0,0,0
2064494,287099,-48,14.0,12.0,Active,0,0,2.0,0.8571428571428571,0,0,0,0,0,0,0
2064494,287099,-49,14.0,23.0,Active,0,0,-9.0,1.6428571428571428,0,0,0,0,0,0,0
2064494,287099,-50,14.0,24.0,Active,0,0,-10.0,1.7142857142857142,0,0,0,0,0,0,0
2273444,287099,-69,5.0,0.0,Completed,0,0,5.0,0.0,0,0,0,0,0,0,0
2273444,287099,-70,5.0,1.0,Active,0,0,4.0,0.2,0,0,0,0,0,0,0
2273444,287099,-71,5.0,2.0,Active,0,0,3.0,0.4,0,0,0,0,0,0,0
2273444,287099,-72,5.0,3.0,Active,0,0,2.0,0.6,0,0,0,0,0,0,0
2273444,287099,-73,5.0,4.0,Active,0,0,1.0,0.8,0,0,0,0,0,0,0
2273444,287099,-74,5.0,5.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2273444,287099,-75,5.0,5.0,Signed,0,0,0.0,1.0,0,0,0,0,0,0,0
1183921,289949,-11,12.0,0.0,Completed,0,0,12.0,0.0,0,0,0,0,0,0,0
1183921,289949,-12,12.0,1.0,Active,0,0,11.0,0.08333333333333333,0,0,0,0,0,0,0
1183921,289949,-13,12.0,2.0,Active,0,0,10.0,0.16666666666666666,0,0,0,0,0,0,0
1183921,289949,-14,12.0,3.0,Active,0,0,9.0,0.25,0,0,0,0,0,0,0
1183921,289949,-15,12.0,4.0,Active,0,0,8.0,0.3333333333333333,0,0,0,0,0,0,0
1183921,289949,-16,12.0,5.0,Active,0,0,7.0,0.4166666666666667,0,0,0,0,0,0,0
1183921,289949,-17,12.0,6.0,Active,0,0,6.0,0.5,0,0,0,0,0,0,0
1183921,289949,-18,12.0,7.0,Active,0,0,5.0,0.5833333333333334,0,0,0,0,0,0,0
1183921,289949,-19,12.0,8.0,Active,0,0,4.0,0.6666666666666666,0,0,0,0,0,0,0
1183921,289949,-20,12.0,9.0,Active,0,0,3.0,0.75,0,0,0,0,0,0,0
1183921,289949,-21,12.0,10.0,Active,0,0,2.0,0.8333333333333334,0,0,0,0,0,0,0
1183921,289949,-22,12.0,11.0,Active,0,0,1.0,0.9166666666666666,0,0,0,0,0,0,0
1183921,289949,-23,12.0,12.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
1221300,291221,-2,21.0,0.0,Completed,0,0,21.0,0.0,0,0,0,0,0,0,0
1221300,291221,-3,36.0,16.0,Active,0,0,20.0,0.4444444444444444,0,0,0,0,0,0,0
1221300,291221,-4,36.0,17.0,Active,0,0,19.0,0.4722222222222222,0,0,0,0,0,0,0
1221300,291221,-5,36.0,18.0,Active,0,0,18.0,0.5,0,0,0,0,0,0,0
1221300,291221,-6,36.0,19.0,Active,0,0,17.0,0.5277777777777778,0,0,0,0,0,0,0
1221300,291221,-7,36.0,20.0,Active,0,0,16.0,0.5555555555555556,0,0,0,0,0,0,0
1221300,291221,-8,36.0,21.0,Active,0,0,15.0,0.5833333333333334,0,0,0,0,0,0,0
1221300,291221,-9,36.0,22.0,Active,0,0,14.0,0.6111111111111112,0,0,0,0,0,0,0
1221300,291221,-10,36.0,23.0,Active,0,0,13.0,0.6388888888888888,0,0,0,0,0,0,0
1221300,291221,-11,36.0,24.0,Active,0,0,12.0,0.6666666666666666,0,0,0,0,0,0,0
1221300,291221,-12,36.0,25.0,Active,0,0,11.0,0.6944444444444444,0,0,0,0,0,0,0
1221300,291221,-13,36.0,26.0,Active,0,0,10.0,0.7222222222222222,0,0,0,0,0,0,0
1221300,291221,-14,36.0,27.0,Active,0,0,9.0,0.75,0,0,0,0,0,0,0
1221300,291221,-15,36.0,28.0,Active,0,0,8.0,0.7777777777777778,0,0,0,0,0,0,0
1221300,291221,-16,36.0,29.0,Active,0,0,7.0,0.8055555555555556,0,0,0,0,0,0,0
1221300,291221,-17,36.0,30.0,Active,0,0,6.0,0.8333333333333334,0,0,0,0,0,0,0
1221300,291221,-18,36.0,31.0,Active,0,0,5.0,0.8611111111111112,0,0,0,0,0,0,0
1221300,291221,-19,36.0,32.0,Active,0,0,4.0,0.8888888888888888,0,0,0,0,0,0,0
1221300,291221,-20,36.0,33.0,Active,0,0,3.0,0.9166666666666666,0,0,0,0,0,0,0
1221300,291221,-21,36.0,34.0,Active,0,0,2.0,0.9444444444444444,0,0,0,0,0,0,0
1221300,291221,-22,36.0,35.0,Active,0,0,1.0,0.9722222222222222,0,0,0,0,0,0,0
1221300,291221,-23,36.0,36.0,Active,0,0,0.0,1.0,0,0,0,0,0,0,0
2016745,291221,-38,23.0,0.0,Completed,0,0,23.0,0.0,0,0,0,0,0,0,0
2016745,291221,-39,24.0,1.0,Active,0,0,23.0,0.041666666666666664,0,0,0,0,0,0,0
2016745,291221,-40,24.0,2.0,Active,0,0,22.0,0.08333333333333333,0,0,0,0,0,0,0
2016745,291221,-41,24.0,3.0,Active,0,0,21.0,0.125,0,0,0,0,0,0,0
2016745,291221,-42,24.0,4.0,Active,0,0,20.0,0.16666666666666666,0,0,0,0,0,0,0
2016745,291221,-43,24.0,5.0,Active,0,0,19.0,0.20833333333333334,0,0,0,0,0,0,0
2016745,291221,-44,24.0,6.0,Active,0,0,18.0,0.25,0,0,0,0,0,0,0
2016745,291221,-45,24.0,7.0,Active,0,0,17.0,0.2916666666666667,0,0,0,0,0,0,0
2016745,291221,-46,23.0,8.0,Active,0,0,15.0,0.34782608695652173,0,0,0,0,0,0,0
2016745,291221,-47,23.0,9.0,Active,0,0,14.0,0.391304347826087,0,0,0,0,0,0,0
2016745,291221,-48,23.0,10.0,Active,0,0,13.0,0.43478260869565216,0,0,0,0,0,0,0
2016745,291221,-49,23.0,12.0,Active,0,0,11.0,0.5217391304347826,0,0,0,0,0,0,0
2016745,291221,-50,23.0,13.0,Active,0,0,10.0,0.5652173913043478,0,0,0,0,0,0,0
2016745,291221,-51,23.0,14.0,Active,0,0,9.0,0.6086956521739131,0,0,0,0,0,0,0
2016745,291221,-52,23.0,15.0,Active,0,0,8.0,0.6521739130434783,0,0,0,0,0,0,0
2016745,291221,-53,23.0,16.0,Active,0,0,7.0,0.6956521739130435,0,0,0,0,0,0,0
2016745,291221,-54,23.0,17.0,Active,0,0,6.0,0.7391304347826086,0,0,0,0,0,0,0
2016745,291221,-55,23.0,18.0,Active,0,0,5.0,0.782608695652174,0,0,0,0,0,0,0
2016745,291221,-56,23.0,19.0,Active,0,0,4.0,0.8260869565217391,0,0,0,0,0,0,0
