SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT,days_delayed_payment,amt_ratio,amt_delta,days_weighted_delay,days_weighted_delay_tsw3
1237692,250348,0.0,57,-1543.0,-1543.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,56,-1574.0,-1574.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,55,-1604.0,-1604.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,54,-1635.0,-1635.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,53,-1663.0,-1663.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,52,-1694.0,-1694.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,51,-1725.0,-1725.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,50,-1755.0,-1755.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,49,-1786.0,-1786.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,48,-1816.0,-1816.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,47,-1847.0,-1847.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,46,-1878.0,-1878.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,45,-1908.0,-1908.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,44,-1939.0,-1939.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,43,-1969.0,-1969.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,42,-2000.0,-2000.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,41,-2028.0,-2028.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,40,-2059.0,-2059.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,39,-2090.0,-2090.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,38,-2120.0,-2120.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,37,-2151.0,-2151.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,36,-2181.0,-2181.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,35,-2212.0,-2212.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,34,-2243.0,-2243.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,33,-2273.0,-2273.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,32,-2304.0,-2304.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,31,-2334.0,-2334.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,30,-2365.0,-2365.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,29,-2394.0,-2394.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,28,-2425.0,-2425.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,27,-2456.0,-2456.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,26,-2486.0,-2486.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,25,-2517.0,-2517.0,235.26,235.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,24,-2535.0,-2535.0,90.0,90.0,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,23,-2547.0,-2547.0,145.26,145.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,21,-2548.0,-2578.0,36.0,36.0,30.0,1.0,0.0,30.0,6.798000000000001
1237692,250348,0.0,22,-2578.0,-2578.0,145.26,145.26,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,19,-2579.0,-2590.0,3375.0,3375.0,11.0,1.0,0.0,11.0,2.453000000000001
1237692,250348,0.0,20,-2590.0,-2590.0,405.0,405.0,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,17,-2610.0,-2618.0,3375.0,3375.0,8.0,1.0,0.0,8.0,1.716800000000001
1237692,250348,0.0,18,-2618.0,-2618.0,5625.0,5625.0,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,15,-2640.0,-2646.0,3375.0,3375.0,6.0,1.0,0.0,6.0,1.2372000000000003
1237692,250348,0.0,16,-2646.0,-2646.0,5625.0,5625.0,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,13,-2671.0,-2676.0,3375.0,3375.0,5.0,1.0,0.0,5.0,0.9860000000000002
1237692,250348,0.0,14,-2676.0,-2676.0,5625.0,5625.0,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,10,-2701.0,-2731.0,3375.0,3375.0,30.0,1.0,0.0,30.0,5.421000000000003
1237692,250348,0.0,12,-2710.0,-2710.0,9000.0,9000.0,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,11,-2731.0,-2731.0,2250.0,2250.0,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,9,-2732.0,-2731.0,3375.0,3375.0,-1.0,1.0,0.0,-1.0,-0.18070000000000008
1237692,250348,0.0,7,-2760.0,-2765.0,3375.0,3375.0,5.0,1.0,0.0,5.0,0.8525000000000005
1237692,250348,0.0,8,-2765.0,-2765.0,5625.0,5625.0,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,5,-2791.0,-2800.0,3375.0,3375.0,9.0,1.0,0.0,9.0,1.4400000000000004
1237692,250348,0.0,6,-2800.0,-2800.0,5625.0,5625.0,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,2,-2822.0,-2851.0,3375.0,3375.0,29.0,1.0,0.0,29.0,4.196300000000002
1237692,250348,0.0,4,-2824.0,-2824.0,6750.0,6750.0,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,3,-2851.0,-2851.0,2250.0,2250.0,0.0,1.0,0.0,0.0,0.0
1237692,250348,0.0,1,-2852.0,-2851.0,3375.0,3375.0,-1.0,1.0,0.0,-1.0,-0.14470000000000005
1623170,250563,1.0,3,-30.0,-82.0,28050.48,28050.48,52.0,1.0,0.0,52.0,50.720800000000004
1623170,250563,1.0,2,-60.0,-82.0,28050.48,28050.48,22.0,1.0,0.0,22.0,21.4588
1623170,250563,1.0,1,-90.0,-109.0,28050.48,28050.48,19.0,1.0,0.0,19.0,18.378700000000002
1677937,250563,1.0,6,-2502.0,-2501.0,4854.015,4854.015,-1.0,1.0,0.0,-1.0,-0.24970000000000003
1677937,250563,1.0,5,-2532.0,-2532.0,4860.765,4860.765,0.0,1.0,0.0,0.0,0.0
1677937,250563,1.0,4,-2562.0,-2562.0,4860.765,4860.765,0.0,1.0,0.0,0.0,0.0
1677937,250563,1.0,3,-2592.0,-2592.0,4860.765,4860.765,0.0,1.0,0.0,0.0,0.0
1677937,250563,1.0,2,-2622.0,-2622.0,4860.765,4860.765,0.0,1.0,0.0,0.0,0.0
1677937,250563,1.0,1,-2652.0,-2652.0,4860.765,4860.765,0.0,1.0,0.0,0.0,0.0
1562474,250563,2.0,9,-2865.0,-2873.0,19324.935,19324.935,8.0,1.0,0.0,8.0,1.104800000000001
1562474,250563,1.0,8,-2895.0,-2943.0,9803.52,9803.52,48.0,1.0,0.0,48.0,5.6208000000000045
1041898,256274,1.0,12,-27.0,-30.0,11010.42,11010.42,3.0,1.0,0.0,3.0,2.973
2183870,256274,1.0,17,-30.0,-61.0,4248.09,4248.09,31.0,1.0,0.0,31.0,30.4327
1041898,256274,1.0,11,-57.0,-61.0,11010.42,11010.42,4.0,1.0,0.0,4.0,3.9268
2183870,256274,1.0,16,-60.0,-88.0,4248.09,4248.09,28.0,1.0,0.0,28.0,27.2608
1041898,256274,1.0,10,-87.0,-88.0,11010.42,11010.42,1.0,1.0,0.0,1.0,0.9736
2183870,256274,1.0,15,-90.0,-122.0,4248.09,4248.09,32.0,1.0,0.0,32.0,30.8288
1041898,256274,1.0,9,-117.0,-122.0,11010.42,11010.42,5.0,1.0,0.0,5.0,4.817
2183870,256274,1.0,14,-120.0,-152.0,4248.09,4248.09,32.0,1.0,0.0,32.0,30.5408
1041898,256274,1.0,8,-147.0,-152.0,11010.42,11010.42,5.0,1.0,0.0,5.0,4.772
2183870,256274,1.0,13,-150.0,-152.0,4248.09,4248.09,2.0,1.0,0.0,2.0,1.9088
1041898,256274,1.0,7,-177.0,-184.0,11010.42,11010.42,7.0,1.0,0.0,7.0,6.6136
2183870,256274,1.0,12,-180.0,-184.0,4248.09,4248.09,4.0,1.0,0.0,4.0,3.7792
1041898,256274,1.0,6,-207.0,-214.0,11010.42,11010.42,7.0,1.0,0.0,7.0,6.550599999999999
2183870,256274,1.0,11,-210.0,-214.0,4248.09,4248.09,4.0,1.0,0.0,4.0,3.7432
1041898,256274,1.0,5,-237.0,-243.0,11010.42,11010.42,6.0,1.0,0.0,6.0,5.5626
2183870,256274,1.0,10,-240.0,-243.0,4248.09,4248.09,3.0,1.0,0.0,3.0,2.7813
1041898,256274,1.0,4,-267.0,-278.0,11010.42,11010.42,11.0,1.0,0.0,11.0,10.0826
2183870,256274,1.0,9,-270.0,-278.0,4248.09,4248.09,8.0,1.0,0.0,8.0,7.3328
1041898,256274,1.0,3,-297.0,-308.0,11010.42,11010.42,11.0,1.0,0.0,11.0,9.9836
2183870,256274,1.0,8,-300.0,-308.0,4248.09,4248.09,8.0,1.0,0.0,8.0,7.2608
1041898,256274,1.0,2,-327.0,-337.0,11010.42,11010.42,10.0,1.0,0.0,10.0,8.989
2183870,256274,1.0,7,-330.0,-337.0,4248.09,4248.09,7.0,1.0,0.0,7.0,6.2923
1041898,256274,1.0,1,-357.0,-367.0,11010.42,11010.42,10.0,1.0,0.0,10.0,8.899000000000001
2183870,256274,1.0,6,-360.0,-367.0,4248.09,4248.09,7.0,1.0,0.0,7.0,6.2293
2183870,256274,1.0,5,-390.0,-394.0,4248.09,4248.09,4.0,1.0,0.0,4.0,3.5272
2183870,256274,1.0,4,-420.0,-422.0,4248.09,4248.09,2.0,1.0,0.0,2.0,1.7468
1550369,256274,1.0,24,-421.0,-422.0,11695.68,11695.68,1.0,1.0,0.0,1.0,0.8734
2183870,256274,1.0,3,-450.0,-450.0,4248.09,4248.09,0.0,1.0,0.0,0.0,0.0
1550369,256274,1.0,23,-451.0,-450.0,12101.04,12101.04,-1.0,1.0,0.0,-1.0,-0.865
2183870,256274,1.0,2,-480.0,-480.0,4248.09,4248.09,0.0,1.0,0.0,0.0,0.0
1550369,256274,1.0,22,-481.0,-480.0,12101.04,12101.04,-1.0,1.0,0.0,-1.0,-0.856
2183870,256274,1.0,1,-510.0,-507.0,4248.09,4248.09,-3.0,1.0,0.0,-3.0,-2.5437
1550369,256274,1.0,21,-511.0,-526.0,12101.04,5479.2,15.0,0.45278752900577135,6621.840000000001,6.79181293508657,5.72006485392991
1550369,256274,1.0,21,-511.0,-507.0,12101.04,6621.84,-4.0,0.5472124709942285,5479.200000000001,-2.188849883976914,-1.8559258166240256
1550369,256274,1.0,20,-541.0,-541.0,12101.04,12101.04,0.0,1.0,0.0,0.0,0.0
1550369,256274,1.0,19,-571.0,-570.0,12101.04,12101.04,-1.0,1.0,0.0,-1.0,-0.829
1550369,256274,1.0,18,-601.0,-602.0,12101.04,12101.04,1.0,1.0,0.0,1.0,0.8194
1550369,256274,1.0,17,-631.0,-631.0,12101.04,12101.04,0.0,1.0,0.0,0.0,0.0
1550369,256274,1.0,16,-661.0,-660.0,12101.04,12101.04,-1.0,1.0,0.0,-1.0,-0.802
1550369,256274,1.0,15,-691.0,-695.0,12101.04,12101.04,4.0,1.0,0.0,4.0,3.166
1550369,256274,1.0,14,-721.0,-718.0,12101.04,11464.56,-3.0,0.9474028678526804,636.4800000000014,-2.842208603558041,-2.229996870351639
1550369,256274,1.0,14,-721.0,-754.0,12101.04,636.48,33.0,0.052597132147319564,11464.560000000001,1.7357053608615456,1.3430888082346641
1550369,256274,1.0,13,-751.0,-754.0,12101.04,12101.04,3.0,1.0,0.0,3.0,2.3214
1550369,256274,1.0,12,-781.0,-780.0,12101.04,12101.04,-1.0,1.0,0.0,-1.0,-0.766
1550369,256274,1.0,11,-811.0,-843.0,12101.04,489.6,32.0,0.04045933242101505,11611.44,1.2946986374724816,0.9672693520556911
1550369,256274,1.0,11,-811.0,-809.0,12101.04,11611.44,-2.0,0.9595406675789849,489.60000000000036,-1.9190813351579699,-1.4533202951151307
1550369,256274,1.0,10,-841.0,-843.0,12101.04,12101.04,2.0,1.0,0.0,2.0,1.4942000000000002
1550369,256274,1.0,9,-871.0,-873.0,12101.04,12101.04,2.0,1.0,0.0,2.0,1.4762
1550369,256274,1.0,8,-901.0,-907.0,12101.04,12101.04,6.0,1.0,0.0,6.0,4.3674
1550369,256274,1.0,7,-931.0,-932.0,12101.04,12101.04,1.0,1.0,0.0,1.0,0.7204
1550369,256274,1.0,6,-961.0,-963.0,12101.04,12101.04,2.0,1.0,0.0,2.0,1.4222000000000001
1550369,256274,1.0,5,-991.0,-995.0,12101.04,12101.04,4.0,1.0,0.0,4.0,2.806
1550369,256274,1.0,4,-1021.0,-1032.0,12101.04,12101.04,11.0,1.0,0.0,11.0,7.5944
1550369,256274,1.0,3,-1051.0,-1062.0,12101.04,12101.04,11.0,1.0,0.0,11.0,7.4954
1550369,256274,1.0,2,-1081.0,-1089.0,12101.04,12101.04,8.0,1.0,0.0,8.0,5.3864
1550369,256274,1.0,1,-1111.0,-1128.0,12101.04,12101.04,17.0,1.0,0.0,17.0,11.2472
1886909,263896,1.0,21,-8.0,-8.0,6474.375,6474.375,0.0,1.0,0.0,0.0,0.0
1886909,263896,1.0,20,-38.0,-72.0,6474.375,6474.375,34.0,1.0,0.0,34.0,33.2656
1886909,263896,1.0,19,-68.0,-92.0,6474.375,6474.375,24.0,1.0,0.0,24.0,23.337600000000002
1886909,263896,1.0,18,-98.0,-94.0,6474.375,3984.75,-4.0,0.615464813205908,2489.625,-2.461859252823632,-2.3924348218940055
1886909,263896,1.0,18,-98.0,-127.0,6474.375,2489.625,29.0,0.3845351867940921,3984.75,11.15152041702867,10.726647489139879
1886909,263896,1.0,17,-128.0,-127.0,6474.375,6474.375,-1.0,1.0,0.0,-1.0,-0.9619
1886909,263896,1.0,16,-158.0,-157.0,6474.375,6474.375,-1.0,1.0,0.0,-1.0,-0.9529
1886909,263896,1.0,15,-188.0,-190.0,6474.375,6474.375,2.0,1.0,0.0,2.0,1.8860000000000001
1886909,263896,1.0,14,-218.0,-223.0,6474.375,6474.375,5.0,1.0,0.0,5.0,4.6655
1886909,263896,1.0,13,-248.0,-254.0,6474.375,6474.375,6.0,1.0,0.0,6.0,5.5428
1886909,263896,1.0,12,-278.0,-322.0,6474.375,1654.875,44.0,0.25560382276281496,4819.5,11.246568201563859,10.16014971329279
1886909,263896,1.0,12,-278.0,-276.0,6474.375,4819.5,-2.0,0.7443961772371851,1654.875,-1.4887923544743702,-1.3655203475238924
1886909,263896,1.0,11,-308.0,-322.0,6474.375,6474.375,14.0,1.0,0.0,14.0,12.6476
1886909,263896,1.0,10,-338.0,-345.0,6474.375,6474.375,7.0,1.0,0.0,7.0,6.2755
1886909,263896,1.0,9,-368.0,-381.0,6474.375,6474.375,13.0,1.0,0.0,13.0,11.514100000000001
1886909,263896,1.0,8,-398.0,-414.0,6474.375,6474.375,16.0,1.0,0.0,16.0,14.0128
1886909,263896,1.0,7,-428.0,-449.0,6474.375,6474.375,21.0,1.0,0.0,21.0,18.1713
1886909,263896,1.0,6,-458.0,-478.0,6474.375,6474.375,20.0,1.0,0.0,20.0,17.132
1886909,263896,1.0,5,-488.0,-506.0,6474.375,6474.375,18.0,1.0,0.0,18.0,15.267600000000002
1886909,263896,1.0,4,-518.0,-539.0,6474.375,6474.375,21.0,1.0,0.0,21.0,17.604300000000002
1886909,263896,1.0,3,-548.0,-569.0,6474.375,6474.375,21.0,1.0,0.0,21.0,17.415300000000002
1886909,263896,1.0,2,-578.0,-598.0,6474.375,6474.375,20.0,1.0,0.0,20.0,16.412
1886909,263896,1.0,1,-608.0,-636.0,6474.375,6474.375,28.0,1.0,0.0,28.0,22.657600000000002
1575475,266923,2.0,5,-329.0,-333.0,80097.435,80097.435,4.0,1.0,0.0,4.0,3.6004
1575475,266923,1.0,4,-359.0,-387.0,40421.295,40421.295,28.0,1.0,0.0,28.0,24.749200000000002
1575475,266923,1.0,3,-389.0,-420.0,40421.295,40421.295,31.0,1.0,0.0,31.0,27.094
1575475,266923,1.0,2,-419.0,-448.0,40421.295,40421.295,29.0,1.0,0.0,29.0,25.1024
1575475,266923,1.0,1,-449.0,-476.0,40421.295,40421.295,27.0,1.0,0.0,27.0,23.144399999999997
2478284,266923,2.0,5,-547.0,-553.0,35001.135,35001.135,6.0,1.0,0.0,6.0,5.0046
2478284,266923,1.0,4,-577.0,-599.0,17731.26,17731.26,22.0,1.0,0.0,22.0,18.0466
2478284,266923,1.0,3,-607.0,-631.0,17731.26,17731.26,24.0,1.0,0.0,24.0,19.4568
2478284,266923,1.0,2,-637.0,-660.0,17731.26,17731.26,23.0,1.0,0.0,23.0,18.446
2478284,266923,1.0,1,-667.0,-690.0,17731.26,17731.26,23.0,1.0,0.0,23.0,18.239
1449158,271849,2.0,10,-204.0,-207.0,32460.975,32460.975,3.0,1.0,0.0,3.0,2.8137
1449158,271849,1.0,9,-234.0,-233.0,11315.205,11315.205,-1.0,1.0,0.0,-1.0,-0.9301
1449158,271849,1.0,8,-264.0,-262.0,11315.205,3221.64,-2.0,0.28471777577162766,8093.5650000000005,-0.5694355515432553,-0.5246779171919554
1449158,271849,1.0,8,-264.0,-299.0,11315.205,8093.565,35.0,0.7152822242283723,3221.6400000000003,25.03487784799303,22.789249305028054
1449158,271849,1.0,7,-294.0,-299.0,11315.205,11315.205,5.0,1.0,0.0,5.0,4.5515
1449158,271849,1.0,6,-324.0,-325.0,11315.205,11315.205,1.0,1.0,0.0,1.0,0.9025
1449158,271849,1.0,5,-354.0,-359.0,11315.205,11315.205,5.0,1.0,0.0,5.0,4.4615
1449158,271849,1.0,4,-384.0,-390.0,11315.205,11315.205,6.0,1.0,0.0,6.0,5.298
1449158,271849,1.0,3,-414.0,-414.0,11315.205,11315.205,0.0,1.0,0.0,0.0,0.0
1449158,271849,1.0,2,-444.0,-470.0,11315.205,384.795,26.0,0.0340068960306066,10930.41,0.8841792967957717,0.7595100159475678
1449158,271849,1.0,2,-444.0,-442.0,11315.205,10930.41,-2.0,0.9659931039693934,384.7950000000001,-1.9319862079387868,-1.6758048367661036
1449158,271849,1.0,1,-474.0,-470.0,11315.205,11315.205,-4.0,1.0,0.0,-4.0,-3.436
2836239,275174,1.0,6,-5.0,-13.0,41586.975,41586.975,8.0,1.0,0.0,8.0,7.9688
1907017,275174,0.0,130,-20.0,-20.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
2836239,275174,1.0,5,-35.0,-39.0,41587.785,41587.785,4.0,1.0,0.0,4.0,3.9532
1907017,275174,0.0,129,-50.0,-50.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
2836239,275174,1.0,4,-65.0,-70.0,41587.785,41587.785,5.0,1.0,0.0,5.0,4.895
1907017,275174,0.0,128,-81.0,-81.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
2836239,275174,1.0,3,-95.0,-98.0,41587.785,41587.785,3.0,1.0,0.0,3.0,2.9118
1907017,275174,0.0,127,-112.0,-112.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
2836239,275174,1.0,2,-125.0,-132.0,41587.785,41587.785,7.0,1.0,0.0,7.0,6.7228
1907017,275174,0.0,126,-142.0,-142.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
2836239,275174,1.0,1,-155.0,-158.0,41587.785,41587.785,3.0,1.0,0.0,3.0,2.8578
1907017,275174,0.0,125,-173.0,-173.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,124,-203.0,-203.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,123,-234.0,-234.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,122,-262.0,-262.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,121,-293.0,-293.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,120,-324.0,-324.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,119,-354.0,-354.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,118,-385.0,-385.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,117,-415.0,-415.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,116,-446.0,-446.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,115,-477.0,-477.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,114,-507.0,-507.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,113,-538.0,-538.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,112,-568.0,-568.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,111,-599.0,-599.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,110,-627.0,-627.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,109,-658.0,-658.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,108,-689.0,-689.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,107,-719.0,-719.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,106,-750.0,-750.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,105,-780.0,-780.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,104,-811.0,-811.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,103,-842.0,-842.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,102,-872.0,-872.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,101,-903.0,-903.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,100,-933.0,-933.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,99,-964.0,-964.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,98,-993.0,-993.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,97,-1024.0,-1024.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,96,-1055.0,-1055.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,95,-1085.0,-1085.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,94,-1116.0,-1116.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,93,-1146.0,-1146.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,92,-1177.0,-1177.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,91,-1208.0,-1208.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,90,-1238.0,-1238.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,89,-1269.0,-1269.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,88,-1299.0,-1299.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,87,-1330.0,-1330.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,86,-1358.0,-1358.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,85,-1389.0,-1389.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,84,-1420.0,-1420.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,83,-1450.0,-1450.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,82,-1481.0,-1481.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,81,-1511.0,-1511.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,80,-1542.0,-1542.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,79,-1573.0,-1573.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,78,-1603.0,-1603.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,77,-1634.0,-1634.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,76,-1664.0,-1664.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,75,-1695.0,-1695.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,74,-1723.0,-1723.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,73,-1754.0,-1754.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,72,-1785.0,-1785.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,70,-1786.0,-1815.0,116.55,116.55,29.0,1.0,0.0,29.0,13.2095
1907017,275174,0.0,71,-1815.0,-1815.0,232.02,232.02,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,68,-1816.0,-1837.0,6896.43,6896.43,21.0,1.0,0.0,21.0,9.426900000000002
1907017,275174,0.0,69,-1837.0,-1837.0,348.57,348.57,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,66,-1847.0,-1855.0,8100.0,8100.0,8.0,1.0,0.0,8.0,3.548
1907017,275174,0.0,67,-1855.0,-1855.0,3150.0,3150.0,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,64,-1877.0,-1891.0,8100.0,8100.0,14.0,1.0,0.0,14.0,6.057800000000001
1907017,275174,0.0,65,-1891.0,-1891.0,3150.0,3150.0,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,62,-1908.0,-1918.0,8100.0,8100.0,10.0,1.0,0.0,10.0,4.246
1907017,275174,0.0,63,-1918.0,-1918.0,1800.0,1800.0,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,61,-1939.0,-1950.0,8100.0,8100.0,11.0,1.0,0.0,11.0,4.565
1907017,275174,0.0,60,-1969.0,-1978.0,8100.0,8100.0,9.0,1.0,0.0,9.0,3.6594000000000007
1907017,275174,0.0,58,-2000.0,-2000.0,8100.0,8100.0,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,59,-2000.0,-2000.0,3375.0,3375.0,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,56,-2030.0,-2042.0,8100.0,8100.0,12.0,1.0,0.0,12.0,4.648800000000001
1907017,275174,0.0,57,-2042.0,-2042.0,900.0,900.0,0.0,1.0,0.0,0.0,0.0
1907017,275174,0.0,54,-2061.0,-2078.0,8100.0,8100.0,17.0,1.0,0.0,17.0,6.402200000000001
