SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT,CNT_PAYMENT,NUM_INSTALMENT_ratio,days_delayed_payment,amt_ratio,amt_delta,days_weighted_delay,DPD,DBD,days_weighted_delay_tsw3,delayed_day_over0,delayed_money_0,delayed_money_ratio_0,not-delayed_day_0,not-delayed_money_0,not-delayed_money_ratio_0,delayed_day_over5,delayed_money_5,delayed_money_ratio_5,not-delayed_day_5,not-delayed_money_5,not-delayed_money_ratio_5,delayed_day_over10,delayed_money_10,delayed_money_ratio_10,not-delayed_day_10,not-delayed_money_10,not-delayed_money_ratio_10,delayed_day_over15,delayed_money_15,delayed_money_ratio_15,not-delayed_day_15,not-delayed_money_15,not-delayed_money_ratio_15,delayed_day_over20,delayed_money_20,delayed_money_ratio_20,not-delayed_day_20,not-delayed_money_20,not-delayed_money_ratio_20,delayed_day_over25,delayed_money_25,delayed_money_ratio_25,not-delayed_day_25,not-delayed_money_25,not-delayed_money_ratio_25,delayed_day_over30,delayed_money_30,delayed_money_ratio_30,not-delayed_day_30,not-delayed_money_30,not-delayed_money_ratio_30,delayed_day_over35,delayed_money_35,delayed_money_ratio_35,not-delayed_day_35,not-delayed_money_35,not-delayed_money_ratio_35,delayed_day_over40,delayed_money_40,delayed_money_ratio_40,not-delayed_day_40,not-delayed_money_40,not-delayed_money_ratio_40,delayed_day_over45,delayed_money_45,delayed_money_ratio_45,not-delayed_day_45,not-delayed_money_45,not-delayed_money_ratio_45
1369304,271822,0.0,60,-1581.0,-1581.0,64125.0,64125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,64125.0,1.0,0,0.0,0.0,1,64125.0,1.0,0,0.0,0.0,1,64125.0,1.0,0,0.0,0.0,1,64125.0,1.0,0,0.0,0.0,1,64125.0,1.0,0,0.0,0.0,1,64125.0,1.0,0,0.0,0.0,1,64125.0,1.0,0,0.0,0.0,1,64125.0,1.0,0,0.0,0.0,1,64125.0,1.0,0,0.0,0.0,1,64125.0,1.0
1369304,271822,0.0,58,-1584.0,-1594.0,3375.0,3375.0,0.0,inf,-10.0,1.0,0.0,-10.0,0.0,10.0,-5.218,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,57,-1615.0,-1623.0,3375.0,3375.0,0.0,inf,-8.0,1.0,0.0,-8.0,0.0,8.0,-4.104800000000001,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,56,-1645.0,-1659.0,3375.0,3375.0,0.0,inf,-14.0,1.0,0.0,-14.0,0.0,14.0,-7.0322,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,55,-1676.0,-1687.0,3375.0,3375.0,0.0,inf,-11.0,1.0,0.0,-11.0,0.0,11.0,-5.4329,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,54,-1704.0,-1714.0,3375.0,3375.0,0.0,inf,-10.0,1.0,0.0,-10.0,0.0,10.0,-4.8580000000000005,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,52,-1735.0,-1744.0,3375.0,3375.0,0.0,inf,-9.0,1.0,0.0,-9.0,0.0,9.0,-4.2912,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,53,-1744.0,-1744.0,1125.0,1125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0
1369304,271822,0.0,51,-1766.0,-1784.0,3375.0,3375.0,0.0,inf,-18.0,1.0,0.0,-18.0,0.0,18.0,-8.366400000000002,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,49,-1796.0,-1804.0,3375.0,3375.0,0.0,inf,-8.0,1.0,0.0,-8.0,0.0,8.0,-3.6704000000000008,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,50,-1804.0,-1804.0,19125.0,19125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,19125.0,1.0,0,0.0,0.0,1,19125.0,1.0,0,0.0,0.0,1,19125.0,1.0,0,0.0,0.0,1,19125.0,1.0,0,0.0,0.0,1,19125.0,1.0,0,0.0,0.0,1,19125.0,1.0,0,0.0,0.0,1,19125.0,1.0,0,0.0,0.0,1,19125.0,1.0,0,0.0,0.0,1,19125.0,1.0,0,0.0,0.0,1,19125.0,1.0
1369304,271822,0.0,48,-1827.0,-1835.0,3375.0,3375.0,0.0,inf,-8.0,1.0,0.0,-8.0,0.0,8.0,-3.596,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,47,-1857.0,-1860.0,3375.0,3375.0,0.0,inf,-3.0,1.0,0.0,-3.0,0.0,3.0,-1.326,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,46,-1888.0,-1897.0,3375.0,3375.0,0.0,inf,-9.0,1.0,0.0,-9.0,0.0,9.0,-3.8781000000000008,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,45,-1919.0,-1923.0,3375.0,3375.0,0.0,inf,-4.0,1.0,0.0,-4.0,0.0,4.0,-1.6924000000000001,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,44,-1949.0,-1959.0,3375.0,3375.0,0.0,inf,-10.0,1.0,0.0,-10.0,0.0,10.0,-4.123,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,43,-1980.0,-1987.0,3375.0,3375.0,0.0,inf,-7.0,1.0,0.0,-7.0,0.0,7.0,-2.8273,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,41,-2010.0,-2040.0,352.35,352.35,0.0,inf,-30.0,1.0,0.0,-30.0,0.0,30.0,-11.64,0,0.0,0.0,1,352.35,1.0,0,0.0,0.0,1,352.35,1.0,0,0.0,0.0,1,352.35,1.0,0,0.0,0.0,1,352.35,1.0,0,0.0,0.0,1,352.35,1.0,0,0.0,0.0,1,352.35,1.0,0,0.0,0.0,1,352.35,1.0,0,0.0,0.0,1,352.35,1.0,0,0.0,0.0,1,352.35,1.0,0,0.0,0.0,1,352.35,1.0
1369304,271822,0.0,42,-2040.0,-2040.0,196.92,196.92,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,196.92,1.0,0,0.0,0.0,1,196.92,1.0,0,0.0,0.0,1,196.92,1.0,0,0.0,0.0,1,196.92,1.0,0,0.0,0.0,1,196.92,1.0,0,0.0,0.0,1,196.92,1.0,0,0.0,0.0,1,196.92,1.0,0,0.0,0.0,1,196.92,1.0,0,0.0,0.0,1,196.92,1.0,0,0.0,0.0,1,196.92,1.0
1369304,271822,0.0,39,-2041.0,-2050.0,3375.0,3375.0,0.0,inf,-9.0,1.0,0.0,-9.0,0.0,9.0,-3.465,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,40,-2050.0,-2050.0,34425.0,34425.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,34425.0,1.0,0,0.0,0.0,1,34425.0,1.0,0,0.0,0.0,1,34425.0,1.0,0,0.0,0.0,1,34425.0,1.0,0,0.0,0.0,1,34425.0,1.0,0,0.0,0.0,1,34425.0,1.0,0,0.0,0.0,1,34425.0,1.0,0,0.0,0.0,1,34425.0,1.0,0,0.0,0.0,1,34425.0,1.0,0,0.0,0.0,1,34425.0,1.0
1369304,271822,0.0,37,-2069.0,-2074.0,3375.0,3375.0,0.0,inf,-5.0,1.0,0.0,-5.0,0.0,5.0,-1.8890000000000002,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,38,-2074.0,-2074.0,1125.0,1125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0
1369304,271822,0.0,35,-2100.0,-2107.0,3375.0,3375.0,0.0,inf,-7.0,1.0,0.0,-7.0,0.0,7.0,-2.5753,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,36,-2107.0,-2107.0,1125.0,1125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0
1369304,271822,0.0,33,-2131.0,-2140.0,3375.0,3375.0,0.0,inf,-9.0,1.0,0.0,-9.0,0.0,9.0,-3.222000000000001,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,34,-2140.0,-2140.0,1125.0,1125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0
1369304,271822,0.0,31,-2161.0,-2171.0,3375.0,3375.0,0.0,inf,-10.0,1.0,0.0,-10.0,0.0,10.0,-3.487,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,32,-2171.0,-2171.0,1125.0,1125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0
1369304,271822,0.0,28,-2192.0,-2210.0,3375.0,3375.0,0.0,inf,-18.0,1.0,0.0,-18.0,0.0,18.0,-6.066000000000002,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,30,-2199.0,-2199.0,4500.0,4500.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4500.0,1.0,0,0.0,0.0,1,4500.0,1.0,0,0.0,0.0,1,4500.0,1.0,0,0.0,0.0,1,4500.0,1.0,0,0.0,0.0,1,4500.0,1.0,0,0.0,0.0,1,4500.0,1.0,0,0.0,0.0,1,4500.0,1.0,0,0.0,0.0,1,4500.0,1.0,0,0.0,0.0,1,4500.0,1.0,0,0.0,0.0,1,4500.0,1.0
1369304,271822,0.0,29,-2210.0,-2210.0,1125.0,1125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0
1369304,271822,0.0,26,-2222.0,-2245.0,3375.0,3375.0,0.0,inf,-23.0,1.0,0.0,-23.0,0.0,23.0,-7.5095,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,27,-2245.0,-2245.0,1125.0,1125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0
1369304,271822,0.0,24,-2253.0,-2275.0,3375.0,3375.0,0.0,inf,-22.0,1.0,0.0,-22.0,0.0,22.0,-6.985,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,25,-2275.0,-2275.0,1125.0,1125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0
1369304,271822,0.0,22,-2284.0,-2309.0,3375.0,3375.0,0.0,inf,-25.0,1.0,0.0,-25.0,0.0,25.0,-7.6825,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,23,-2309.0,-2309.0,1125.0,1125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0
1369304,271822,0.0,20,-2314.0,-2333.0,3375.0,3375.0,0.0,inf,-19.0,1.0,0.0,-19.0,0.0,19.0,-5.7019,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,21,-2333.0,-2333.0,1125.0,1125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0
1369304,271822,0.0,18,-2345.0,-2366.0,3375.0,3375.0,0.0,inf,-21.0,1.0,0.0,-21.0,0.0,21.0,-6.094200000000001,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0,0,0.0,0.0,1,3375.0,1.0
1369304,271822,0.0,19,-2366.0,-2366.0,1125.0,1125.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0,0,0.0,0.0,1,1125.0,1.0
1369304,271822,0.0,17,-2405.0,-2405.0,890.28,890.28,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0
1369304,271822,0.0,16,-2434.0,-2434.0,890.28,890.28,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0
1369304,271822,0.0,15,-2465.0,-2465.0,890.28,890.28,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0
1369304,271822,0.0,14,-2496.0,-2496.0,890.28,890.28,0.0,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0,0,0.0,0.0,1,890.28,1.0
