SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY,DAYS_CREDIT_ENDDATE-m-DAYS_CREDIT,DAYS_ENDDATE_FACT-m-DAYS_CREDIT,DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE,DAYS_CREDIT_UPDATE-m-DAYS_CREDIT,DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE,DAYS_CREDIT_UPDATE-m-DAYS_ENDDATE_FACT,AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_DEBT-dby-AMT_CREDIT_SUM,AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT-dby-AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_DEBT-dby-AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM-dby-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT
284289,5796462,Active,currency 1,-968,0,858.0,,,0,454500.0,274081.5,0.0,0.0,Consumer credit,-22,11970.0,1826.0,,,946,-880.0,,180418.5,0.603039603960396,inf,inf,274081.5,1.6582658807690414
284289,5796458,Closed,currency 1,-1584,0,242.0,-967.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-718,0.0,1826.0,617.0,-1209.0,866,-960.0,249.0,225000.0,0.0,inf,,0.0,inf
284402,5438580,Active,currency 1,-334,0,939.0,,,0,1350000.0,,,0.0,Loan for business development,-71,,1273.0,,,263,-1010.0,,,,,,,
284402,5438582,Active,currency 1,-334,0,939.0,,,0,1350000.0,,,0.0,Loan for business development,-35,,1273.0,,,299,-974.0,,,,,,,
284402,5438581,Active,currency 1,-1069,0,,,,0,112500.0,,,0.0,Credit card,-38,,,,,1031,,,,,,,,
286211,5590168,Closed,currency 1,-387,0,-322.0,-79.0,,0,67500.0,0.0,0.0,0.0,Credit card,-76,,65.0,308.0,243.0,311,246.0,3.0,67500.0,0.0,inf,,0.0,inf
289364,5192373,Active,currency 1,-145,0,161.0,,0.0,0,49275.0,30928.5,0.0,0.0,Consumer credit,-16,,306.0,,,129,-177.0,,18346.5,0.6276712328767123,inf,inf,30928.5,1.5931907463989525
289364,5192370,Active,currency 1,-197,0,,,,0,90000.0,,,0.0,Credit card,-10,,,,,187,,,,,,,,
289364,5192371,Active,currency 1,-197,0,349.0,,,0,165073.5,,,0.0,Consumer credit,-10,,546.0,,,187,-359.0,,,,,,,
289364,5192372,Closed,currency 1,-888,0,-613.0,-613.0,0.0,0,33187.5,0.0,0.0,0.0,Consumer credit,-613,,275.0,275.0,0.0,275,0.0,0.0,33187.5,0.0,inf,,0.0,inf
289364,5192368,Closed,currency 1,-994,0,-842.0,-870.0,0.0,0,22644.0,0.0,0.0,0.0,Consumer credit,-870,,152.0,124.0,-28.0,124,-28.0,0.0,22644.0,0.0,inf,,0.0,inf
289364,5192369,Closed,currency 1,-2489,0,-2185.0,-2167.0,,0,93474.0,,,0.0,Consumer credit,-2167,,304.0,322.0,18.0,322,18.0,0.0,,,,,,
289364,5192367,Closed,currency 1,-2749,0,-1623.0,-616.0,0.0,0,180000.0,0.0,0.0,0.0,Credit card,-616,,1126.0,2133.0,1007.0,2133,1007.0,0.0,180000.0,0.0,inf,,0.0,inf
289364,5192366,Closed,currency 1,-2848,0,-2514.0,-2571.0,6360.525,0,58391.55,0.0,0.0,0.0,Consumer credit,-2571,,334.0,277.0,-57.0,277,-57.0,0.0,58391.55,0.0,inf,,0.0,inf
290663,6481124,Active,currency 1,-262,0,1564.0,,,0,900000.0,,,0.0,Consumer credit,-41,4005.945,1826.0,,,221,-1605.0,,,,,,,
290663,6630433,Closed,currency 1,-1310,0,-305.0,-305.0,,0,0.0,0.0,,0.0,Credit card,-6,4005.945,1005.0,1005.0,0.0,1304,299.0,299.0,0.0,,,,,
290663,6481123,Active,currency 1,-1595,0,-134.0,,,0,112500.0,0.0,,0.0,Credit card,-258,4005.945,1461.0,,,1337,-124.0,,112500.0,0.0,,,,
290663,6481125,Active,currency 1,-1677,0,149.0,,,0,3507525.0,215136.0,,0.0,Consumer credit,-7,4005.945,1826.0,,,1670,-156.0,,3292389.0,0.061335557123612806,,,,
290663,6481122,Closed,currency 1,-1806,0,20.0,-1415.0,,0,593190.0,0.0,,0.0,Consumer credit,-1413,4005.945,1826.0,391.0,-1435.0,393,-1433.0,2.0,593190.0,0.0,,,,
290663,6481121,Closed,currency 1,-2664,0,30968.0,-1313.0,,0,0.0,0.0,,0.0,Credit card,-1305,0.0,33632.0,1351.0,-32281.0,1359,-32273.0,8.0,0.0,,,,,
290827,6022218,Closed,currency 1,-835,0,30952.0,-542.0,,0,0.0,0.0,0.0,0.0,Credit card,-531,,31787.0,293.0,-31494.0,304,-31483.0,11.0,0.0,,,,0.0,
290827,6022217,Closed,currency 1,-835,0,-470.0,-470.0,,0,159066.0,0.0,0.0,0.0,Consumer credit,-463,,365.0,365.0,0.0,372,7.0,7.0,159066.0,0.0,inf,,0.0,inf
290827,6022216,Closed,currency 1,-1134,0,-830.0,-858.0,,0,46764.0,0.0,,0.0,Consumer credit,-814,,304.0,276.0,-28.0,320,16.0,44.0,46764.0,0.0,,,,
290909,5628351,Closed,currency 1,-330,0,10628.0,-208.0,0.0,0,33750.0,,,0.0,Credit card,-208,6543.0,10958.0,122.0,-10836.0,122,-10836.0,0.0,,,,,,
290909,5628350,Active,currency 1,-482,0,704.0,,,0,526491.0,394465.5,,0.0,Consumer credit,-10,20659.5,1186.0,,,472,-714.0,,132025.5,0.7492350296586267,,,,
290909,6153472,Closed,currency 1,-482,0,,-482.0,,0,90000.0,,,0.0,Credit card,-482,,,0.0,,0,,0.0,,,,,,
290909,5628349,Closed,currency 1,-1651,0,-555.0,-608.0,,0,341635.5,232276.5,,0.0,Consumer credit,-608,,1096.0,1043.0,-53.0,1043,-53.0,0.0,109359.0,0.6798956782887025,,,,
290909,6153471,Closed,currency 1,-2720,0,-1624.0,-1637.0,,0,207450.0,0.0,,0.0,Consumer credit,-1635,0.0,1096.0,1083.0,-13.0,1085,-11.0,2.0,207450.0,0.0,,,,
291768,6390359,Active,currency 1,-1205,0,-109.0,,0.0,0,135000.0,0.0,0.0,0.0,Credit card,-170,,1096.0,,,1035,-61.0,,135000.0,0.0,inf,,0.0,inf
291768,6390358,Closed,currency 1,-1303,0,-999.0,-999.0,0.0,0,114250.5,,,0.0,Consumer credit,-993,,304.0,304.0,0.0,310,6.0,6.0,,,,,,
291768,6390357,Active,currency 1,-1340,0,,,0.0,0,288000.0,284562.0,0.0,0.0,Credit card,-12,,,,,1328,,,3438.0,0.9880625,inf,inf,284562.0,1.0120817255993422
291768,6390356,Closed,currency 1,-1566,0,-1201.0,-1201.0,0.0,0,110880.0,0.0,0.0,0.0,Consumer credit,-1201,,365.0,365.0,0.0,365,0.0,0.0,110880.0,0.0,inf,,0.0,inf
291768,6390347,Closed,currency 1,-1567,0,-1202.0,-1202.0,,0,118800.0,0.0,0.0,0.0,Consumer credit,-1201,,365.0,365.0,0.0,366,1.0,1.0,118800.0,0.0,inf,,0.0,inf
291768,6390346,Closed,currency 1,-1567,0,-1201.0,-1198.0,,0,110880.0,0.0,0.0,0.0,Consumer credit,-881,,366.0,369.0,3.0,686,320.0,317.0,110880.0,0.0,inf,,0.0,inf
291768,6390350,Closed,currency 1,-1611,0,-1369.0,-1366.0,,0,27000.0,0.0,,0.0,Consumer credit,-1366,,242.0,245.0,3.0,245,3.0,0.0,27000.0,0.0,,,,
291768,6390351,Closed,currency 1,-1967,0,-1323.0,-1323.0,,0,220716.0,,,0.0,Consumer credit,-1323,,644.0,644.0,0.0,644,0.0,0.0,,,,,,
291768,6390355,Closed,currency 1,-2005,0,-1821.0,-1821.0,0.0,0,74448.0,0.0,0.0,0.0,Consumer credit,-1610,,184.0,184.0,0.0,395,211.0,211.0,74448.0,0.0,inf,,0.0,inf
291768,6390348,Sold,currency 1,-2185,0,-2008.0,,,0,30753.0,,,0.0,Credit card,-2125,,177.0,,,60,-117.0,,,,,,,
291768,6390349,Closed,currency 1,-2185,0,-2022.0,-2022.0,,0,30753.0,,,0.0,Consumer credit,-2022,,163.0,163.0,0.0,163,0.0,0.0,,,,,,
291768,6390354,Closed,currency 1,-2440,0,-2136.0,-2136.0,0.0,0,40455.0,0.0,0.0,0.0,Consumer credit,-1610,,304.0,304.0,0.0,830,526.0,526.0,40455.0,0.0,inf,,0.0,inf
291768,6390353,Closed,currency 1,-2919,0,-2554.0,-2554.0,0.0,0,36814.5,0.0,0.0,0.0,Consumer credit,-2553,,365.0,365.0,0.0,366,1.0,1.0,36814.5,0.0,inf,,0.0,inf
291853,5299345,Active,currency 1,-240,0,856.0,,,0,389047.5,,,0.0,Consumer credit,-24,,1096.0,,,216,-880.0,,,,,,,
291853,5299342,Closed,currency 1,-361,0,,-296.0,,0,90000.0,,,0.0,Credit card,-296,,,65.0,,65,,0.0,,,,,,
291853,5299344,Active,currency 1,-361,0,1465.0,,,0,853200.0,,,0.0,Consumer credit,-26,,1826.0,,,335,-1491.0,,,,,,,
291853,5299341,Closed,currency 1,-898,0,,-410.0,,0,450000.0,,,0.0,Credit card,-410,,,488.0,,488,,0.0,,,,,,
291853,5299343,Closed,currency 1,-1386,0,440.0,-54.0,,0,705645.0,620815.5,,0.0,Car loan,-54,,1826.0,1332.0,-494.0,1332,-494.0,0.0,84829.5,0.8797844525221605,,,,
295308,6664913,Closed,currency 1,-621,0,-437.0,-437.0,0.0,0,33412.68,0.0,0.0,0.0,Consumer credit,-431,,184.0,184.0,0.0,190,6.0,6.0,33412.68,0.0,inf,,0.0,inf
295308,5794885,Active,currency 1,-699,0,385.0,,,0,324000.0,165055.5,0.0,0.0,Credit card,-3,,1084.0,,,696,-388.0,,158944.5,0.5094305555555556,inf,inf,165055.5,1.9629760898606832
295308,6664912,Closed,currency 1,-1359,0,-1053.0,-1084.0,,0,45076.5,0.0,0.0,0.0,Consumer credit,-863,,306.0,275.0,-31.0,496,190.0,221.0,45076.5,0.0,inf,,0.0,inf
298248,6640360,Closed,currency 1,-2310,0,-2005.0,-2005.0,0.0,0,115425.0,0.0,0.0,0.0,Consumer credit,-2005,,305.0,305.0,0.0,305,0.0,0.0,115425.0,0.0,inf,,0.0,inf
301928,5309891,Active,currency 1,-341,0,1485.0,,0.0,0,370350.0,,,0.0,Consumer credit,-42,,1826.0,,,299,-1527.0,,,,,,,
301928,5309890,Active,currency 1,-490,0,240.0,,,0,254236.5,174690.0,,0.0,Consumer credit,-158,,730.0,,,332,-398.0,,79546.5,0.6871161300600032,,,,
302969,5683929,Active,currency 1,-178,0,1648.0,,,0,495000.0,476050.5,0.0,0.0,Consumer credit,-36,17325.0,1826.0,,,142,-1684.0,,18949.5,0.9617181818181818,inf,inf,476050.5,1.0398056508710736
302969,5683930,Active,currency 1,-179,0,125.0,,,0,99589.5,,,0.0,Consumer credit,-10,,304.0,,,169,-135.0,,,,,,,
302969,5683928,Active,currency 1,-388,0,1438.0,,,0,257400.0,221265.0,0.0,0.0,Consumer credit,-7,0.0,1826.0,,,381,-1445.0,,36135.0,0.8596153846153847,inf,inf,221265.0,1.1633109619686801
302969,5683932,Closed,currency 1,-390,0,-86.0,-59.0,315.765,0,39868.2,0.0,0.0,0.0,Consumer credit,-54,0.0,304.0,331.0,27.0,336,32.0,5.0,39868.2,0.0,inf,,0.0,inf
302969,5683927,Closed,currency 1,-567,0,1259.0,-178.0,,0,252000.0,0.0,0.0,0.0,Consumer credit,-116,17325.0,1826.0,389.0,-1437.0,451,-1375.0,62.0,252000.0,0.0,inf,,0.0,inf
302969,5683931,Active,currency 1,-854,0,,,0.0,0,173250.0,0.0,173250.0,0.0,Credit card,-33,17325.0,,,,821,,,173250.0,0.0,1.0,0.0,173250.0,1.0
312486,5999015,Active,currency 1,-386,0,1371.0,,,0,0.0,0.0,0.0,0.0,Credit card,-17,16948.935,1757.0,,,369,-1388.0,,0.0,,,,0.0,
312486,5999016,Active,currency 1,-386,0,1371.0,,,0,0.0,0.0,0.0,0.0,Credit card,-17,16948.935,1757.0,,,369,-1388.0,,0.0,,,,0.0,
312486,5999019,Active,currency 1,-386,0,344.0,,,0,180000.0,133875.0,,0.0,Consumer credit,-28,16948.935,730.0,,,358,-372.0,,46125.0,0.74375,,,,
312486,5999020,Active,currency 1,-430,0,300.0,,,0,112495.5,70015.5,,0.0,Consumer credit,-22,,730.0,,,408,-322.0,,42480.0,0.6223848953958159,,,,
312486,5999021,Active,currency 1,-864,0,-652.0,,18450.315,0,118642.5,0.0,0.0,0.0,Consumer credit,-96,,212.0,,,768,556.0,,118642.5,0.0,inf,,0.0,inf
312486,5999018,Closed,currency 1,-1394,0,-1213.0,-1111.0,,0,18301.5,,,0.0,Consumer credit,-1108,16948.935,181.0,283.0,102.0,286,105.0,3.0,,,,,,
312486,5999017,Closed,currency 1,-1395,0,-656.0,-656.0,,0,0.0,0.0,0.0,0.0,Credit card,-647,5188.5,739.0,739.0,0.0,748,9.0,9.0,0.0,,,,0.0,
325474,5277222,Active,currency 1,-33,0,,,,0,40500.0,0.0,,0.0,Microloan,-31,,,,,2,,,40500.0,0.0,,,,
325474,5277224,Active,currency 1,-33,0,,,,0,40500.0,56902.5,,0.0,Microloan,-27,,,,,6,,,-16402.5,1.405,,,,
325474,5277219,Closed,currency 1,-41,0,-33.0,-33.0,,0,27000.0,0.0,,0.0,Microloan,-32,,8.0,8.0,0.0,9,1.0,1.0,27000.0,0.0,,,,
325474,5277220,Closed,currency 1,-43,0,,-33.0,,0,40500.0,0.0,,0.0,Microloan,-33,,,10.0,,10,,0.0,40500.0,0.0,,,,
325474,5277225,Closed,currency 1,-56,0,-33.0,-33.0,,0,27000.0,0.0,,0.0,Microloan,-27,,23.0,23.0,0.0,29,6.0,6.0,27000.0,0.0,,,,
325474,5277215,Closed,currency 1,-57,0,-12.0,-43.0,,0,22500.0,0.0,,0.0,Microloan,-40,,45.0,14.0,-31.0,17,-28.0,3.0,22500.0,0.0,,,,
325474,5277221,Active,currency 1,-58,0,,,,0,33750.0,,,0.0,Microloan,-32,,,,,26,,,,,,,,
325474,5277214,Closed,currency 1,-60,0,,-46.0,,0,22500.0,0.0,,0.0,Microloan,-46,,,14.0,,14,,0.0,22500.0,0.0,,,,
325474,5277208,Active,currency 1,-61,0,-33.0,,,0,27000.0,34776.0,0.0,0.0,Consumer credit,-59,,28.0,,,2,-26.0,,-7776.0,1.288,-inf,inf,34776.0,0.7763975155279503
325474,5277212,Closed,currency 1,-72,0,-67.0,-66.0,,0,13500.0,0.0,,0.0,Microloan,-65,,5.0,6.0,1.0,7,2.0,1.0,13500.0,0.0,,,,
325474,5277223,Active,currency 1,-83,0,,,,0,45000.0,42858.0,,0.0,Credit card,-37,,,,,46,,,2142.0,0.9524,,,,
325474,5277226,Closed,currency 1,-84,0,-56.0,-56.0,,0,18000.0,0.0,,0.0,Microloan,-27,,28.0,28.0,0.0,57,29.0,29.0,18000.0,0.0,,,,
325474,5277213,Active,currency 1,-89,0,836.0,,,0,4.5,0.0,,0.0,Credit card,-68,,925.0,,,21,-904.0,,4.5,0.0,,,,
325474,5277211,Active,currency 1,-239,0,3413.0,,,0,481500.0,434362.5,0.0,0.0,Credit card,-31,,3652.0,,,208,-3444.0,,47137.5,0.9021028037383177,inf,inf,434362.5,1.1085211085211084
325474,5277216,Active,currency 1,-267,0,106.0,,,0,94009.5,43060.5,,0.0,Consumer credit,-35,,373.0,,,232,-141.0,,50949.0,0.45804413383753767,,,,
325474,5277209,Active,currency 1,-302,0,825.0,,,0,364500.0,320472.0,0.0,0.0,Consumer credit,-53,,1127.0,,,249,-878.0,,44028.0,0.8792098765432099,inf,inf,320472.0,1.1373848573354302
325474,5277217,Active,currency 1,-343,0,,,,0,270000.0,275103.0,,0.0,Credit card,-34,,,,,309,,,-5103.0,1.0189,,,,
325474,5277206,Active,currency 1,-501,0,8437.0,,,0,7605000.0,7512075.0,0.0,0.0,Mortgage,-54,,8938.0,,,447,-8491.0,,92925.0,0.9877810650887574,inf,inf,7512075.0,1.0123700841644951
325474,5277210,Active,currency 1,-797,0,287.0,,,0,378000.0,430474.5,0.0,0.0,Credit card,-46,,1084.0,,,751,-333.0,,-52474.5,1.1388214285714287,-inf,inf,430474.5,0.8781007934267884
325474,5277218,Closed,currency 1,-913,0,-544.0,-544.0,,0,135000.0,0.0,,0.0,Credit card,-34,,369.0,369.0,0.0,879,510.0,510.0,135000.0,0.0,,,,
325474,5277227,Closed,currency 1,-957,0,-678.0,-678.0,0.0,0,71649.0,,,0.0,Consumer credit,-676,,279.0,279.0,0.0,281,2.0,2.0,,,,,,
325474,5277207,Closed,currency 1,-1018,0,-216.0,-189.0,,0,481500.0,0.0,0.0,0.0,Credit card,-156,,802.0,829.0,27.0,862,60.0,33.0,481500.0,0.0,inf,,0.0,inf
331029,5056916,Active,currency 1,-34,0,1427.0,,0.0,0,699750.0,699750.0,0.0,0.0,Consumer credit,-29,,1461.0,,,5,-1456.0,,0.0,1.0,,inf,699750.0,1.0
331029,5056915,Closed,currency 1,-132,0,-34.0,-34.0,0.0,0,159386.085,0.0,0.0,0.0,Consumer credit,-34,,98.0,98.0,0.0,98,0.0,0.0,159386.085,0.0,inf,,0.0,inf
331029,5056914,Closed,currency 1,-2242,0,-1938.0,-1938.0,0.0,0,55363.5,0.0,0.0,0.0,Consumer credit,-1938,,304.0,304.0,0.0,304,0.0,0.0,55363.5,0.0,inf,,0.0,inf
331029,5056912,Closed,currency 1,-2429,0,-574.0,-937.0,59535.0,0,1825200.0,0.0,0.0,0.0,Car loan,-937,,1855.0,1492.0,-363.0,1492,-363.0,0.0,1825200.0,0.0,inf,,0.0,inf
331029,5056913,Closed,currency 1,-2470,0,-2288.0,-2288.0,0.0,0,43515.0,0.0,0.0,0.0,Consumer credit,-2288,,182.0,182.0,0.0,182,0.0,0.0,43515.0,0.0,inf,,0.0,inf
331029,5056911,Closed,currency 1,-2641,0,-1531.0,-1780.0,0.0,0,225000.0,0.0,0.0,0.0,Credit card,-1780,,1110.0,861.0,-249.0,861,-249.0,0.0,225000.0,0.0,inf,,0.0,inf
331029,5056910,Closed,currency 1,-2740,0,-1249.0,-1581.0,24004.8,0,864000.0,0.0,0.0,0.0,Car loan,-1581,,1491.0,1159.0,-332.0,1159,-332.0,0.0,864000.0,0.0,inf,,0.0,inf
340116,6584418,Closed,currency 1,-115,0,1319.0,-101.0,0.0,0,877500.0,0.0,0.0,0.0,Consumer credit,-101,,1434.0,14.0,-1420.0,14,-1420.0,0.0,877500.0,0.0,inf,,0.0,inf
340116,6584417,Active,currency 1,-507,0,318.0,,5651.685,0,360000.0,137485.98,0.0,0.0,Consumer credit,-16,,825.0,,,491,-334.0,,222514.02,0.3819055,inf,inf,137485.98,2.6184488047435814
340116,6584416,Closed,currency 1,-782,0,-417.0,-570.0,0.0,0,105790.5,0.0,0.0,0.0,Consumer credit,-570,,365.0,212.0,-153.0,212,-153.0,0.0,105790.5,0.0,inf,,0.0,inf
340116,6584415,Closed,currency 1,-839,0,-729.0,-729.0,0.0,0,32431.725,0.0,0.0,0.0,Consumer credit,-727,,110.0,110.0,0.0,112,2.0,2.0,32431.725,0.0,inf,,0.0,inf
340116,6584414,Closed,currency 1,-856,0,-248.0,-248.0,0.0,0,561780.0,0.0,0.0,0.0,Consumer credit,-236,,608.0,608.0,0.0,620,12.0,12.0,561780.0,0.0,inf,,0.0,inf
340116,6584413,Closed,currency 1,-1045,0,-677.0,-677.0,0.0,0,240930.0,0.0,0.0,0.0,Consumer credit,-663,,368.0,368.0,0.0,382,14.0,14.0,240930.0,0.0,inf,,0.0,inf
348385,6297033,Active,currency 1,-282,0,,,,0,90000.0,26964.0,,0.0,Consumer credit,-25,,,,,257,,,63036.0,0.2996,,,,
350186,5147078,Active,currency 1,-21,0,,,,0,13500.0,14580.0,,0.0,Microloan,-2,,,,,19,,,-1080.0,1.08,,,,
352518,5743638,Closed,currency 1,-1463,0,-92.0,-851.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-258,0.0,1371.0,612.0,-759.0,1205,-166.0,593.0,225000.0,0.0,inf,,0.0,inf
357950,6653037,Active,currency 1,-50,0,559.0,,,0,176083.74,169529.985,,0.0,Consumer credit,-2,,609.0,,,48,-561.0,,6553.755000000005,0.9627804645675971,,,,
357950,6653045,Active,currency 1,-336,29,1490.0,,,0,540000.0,486103.5,0.0,738.0,Consumer credit,-28,,1826.0,,,308,-1518.0,,53896.5,0.9001916666666666,inf,inf,486103.5,1.110874535978449
357950,6653044,Active,currency 1,-675,0,673.0,,,0,225000.0,215986.5,0.0,0.0,Credit card,-31,,1348.0,,,644,-704.0,,9013.5,0.95994,inf,inf,215986.5,1.041731774902598
357950,6653046,Active,currency 1,-675,0,1151.0,,,0,1341000.0,1023952.5,0.0,0.0,Consumer credit,-31,,1826.0,,,644,-1182.0,,317047.5,0.7635738255033557,inf,inf,1023952.5,1.3096310619877387
357950,6653048,Closed,currency 1,-850,0,10107.0,-790.0,0.0,0,76500.0,,,0.0,Credit card,-790,,10957.0,60.0,-10897.0,60,-10897.0,0.0,,,,,,
357950,6653047,Closed,currency 1,-881,0,945.0,-674.0,0.0,0,1350000.0,,,0.0,Consumer credit,-674,,1826.0,207.0,-1619.0,207,-1619.0,0.0,,,,,,
357950,6653038,Closed,currency 1,-1240,0,-874.0,-904.0,,0,95134.5,0.0,0.0,0.0,Consumer credit,-849,0.0,366.0,336.0,-30.0,391,25.0,55.0,95134.5,0.0,inf,,0.0,inf
358133,6679527,Active,currency 1,-658,0,,,,0,130500.0,,,0.0,Credit card,-55,,,,,603,,,,,,,,
358133,6679526,Closed,currency 1,-923,0,-834.0,-834.0,,0,22527.0,0.0,,0.0,Consumer credit,-824,,89.0,89.0,0.0,99,10.0,10.0,22527.0,0.0,,,,
358133,6679525,Closed,currency 1,-924,0,-833.0,-833.0,,0,22527.0,0.0,0.0,0.0,Consumer credit,-698,,91.0,91.0,0.0,226,135.0,135.0,22527.0,0.0,inf,,0.0,inf
366325,5545068,Closed,currency 1,-1130,0,-1029.0,-1028.0,,0,105300.0,0.0,0.0,0.0,Credit card,-715,,101.0,102.0,1.0,415,314.0,313.0,105300.0,0.0,inf,,0.0,inf
366325,5545069,Closed,currency 1,-1187,0,-1075.0,-1093.0,,0,63144.0,0.0,,0.0,Consumer credit,-1068,,112.0,94.0,-18.0,119,7.0,25.0,63144.0,0.0,,,,
366325,5545067,Closed,currency 1,-1188,0,-1075.0,-1063.0,,0,63144.0,0.0,0.0,0.0,Consumer credit,-715,,113.0,125.0,12.0,473,360.0,348.0,63144.0,0.0,inf,,0.0,inf
366325,5545066,Active,currency 1,-1681,0,145.0,,0.0,0,4500.0,0.0,0.0,0.0,Credit card,-636,,1826.0,,,1045,-781.0,,4500.0,0.0,inf,,0.0,inf
366325,5545065,Closed,currency 1,-1681,0,-1469.0,-1498.0,0.0,0,63571.68,0.0,0.0,0.0,Consumer credit,-932,,212.0,183.0,-29.0,749,537.0,566.0,63571.68,0.0,inf,,0.0,inf
366325,5545064,Closed,currency 1,-2232,0,-375.0,-647.0,12825.0,0,486036.0,0.0,0.0,0.0,Consumer credit,-647,,1857.0,1585.0,-272.0,1585,-272.0,0.0,486036.0,0.0,inf,,0.0,inf
366325,5545063,Closed,currency 1,-2644,0,-2309.0,-2337.0,0.0,0,82845.0,0.0,0.0,0.0,Consumer credit,-2337,,335.0,307.0,-28.0,307,-28.0,0.0,82845.0,0.0,inf,,0.0,inf
386172,6334907,Active,currency 1,-44,0,,,0.0,0,90000.0,88870.5,1129.5,0.0,Credit card,-17,,,,,27,,,1129.5,0.98745,1.0,78.6812749003984,90000.0,1.0
386172,6334906,Active,currency 1,-797,0,1029.0,,,0,436500.0,299241.0,0.0,0.0,Consumer credit,-14,,1826.0,,,783,-1043.0,,137259.0,0.6855463917525774,inf,inf,299241.0,1.4586904869319377
386172,6334905,Active,currency 1,-1018,0,-836.0,,,0,22500.0,0.0,0.0,0.0,Consumer credit,-306,,182.0,,,712,530.0,,22500.0,0.0,inf,,0.0,inf
389463,5349540,Active,currency 1,-263,0,27533.0,,0.0,0,315000.0,314719.875,280.125,0.0,Credit card,-14,,27796.0,,,249,-27547.0,,280.125,0.9991107142857143,1.0,1123.4979919678715,315000.0,1.0
389463,5349538,Active,currency 1,-462,0,31184.0,,,0,189000.0,192775.5,0.0,0.0,Credit card,-12,,31646.0,,,450,-31196.0,,-3775.5,1.0199761904761904,-inf,inf,192775.5,0.9804150423679358
389463,5349539,Active,currency 1,-479,0,,,,0,135000.0,,,0.0,Credit card,-13,,,,,466,,,,,,,,
389463,5349537,Closed,currency 1,-2860,0,-1764.0,-630.0,,0,1354500.0,0.0,0.0,0.0,Consumer credit,-626,,1096.0,2230.0,1134.0,2234,1138.0,4.0,1354500.0,0.0,inf,,0.0,inf
390349,5241474,Closed,currency 1,-973,0,-760.0,-789.0,6366.42,0,28438.2,0.0,0.0,0.0,Consumer credit,-789,,213.0,184.0,-29.0,184,-29.0,0.0,28438.2,0.0,inf,,0.0,inf
390349,5241475,Active,currency 1,-973,0,803.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-670,,1776.0,,,303,-1473.0,,0.0,,,,0.0,
390349,5241473,Closed,currency 1,-2556,0,-2343.0,-2371.0,4140.0,0,22034.61,0.0,0.0,0.0,Consumer credit,-2371,,213.0,185.0,-28.0,185,-28.0,0.0,22034.61,0.0,inf,,0.0,inf
390349,5241472,Closed,currency 1,-2878,0,-2482.0,-1917.0,90.0,0,28305.0,0.0,0.0,0.0,Consumer credit,-1917,,396.0,961.0,565.0,961,565.0,0.0,28305.0,0.0,inf,,0.0,inf
407656,5923110,Active,currency 1,-537,0,-42.0,,,0,40500.0,0.0,0.0,0.0,Credit card,-40,,495.0,,,497,2.0,,40500.0,0.0,inf,,0.0,inf
407656,5923100,Active,currency 1,-575,0,1241.0,,,0,0.0,0.0,0.0,0.0,Credit card,-23,,1816.0,,,552,-1264.0,,0.0,,,,0.0,
407656,5923101,Active,currency 1,-598,0,1241.0,,,0,31500.0,34805.52,,0.0,Credit card,-17,,1839.0,,,581,-1258.0,,-3305.519999999997,1.1049371428571428,,,,
407656,5923106,Closed,currency 1,-1116,0,-934.0,-932.0,,0,27922.5,0.0,,0.0,Consumer credit,-448,,182.0,184.0,2.0,668,486.0,484.0,27922.5,0.0,,,,
407656,5923114,Closed,currency 1,-1173,0,-745.0,-745.0,4011.57,0,97710.615,0.0,0.0,0.0,Consumer credit,-739,,428.0,428.0,0.0,434,6.0,6.0,97710.615,0.0,inf,,0.0,inf
407656,5923104,Closed,currency 1,-1456,0,-1122.0,-1145.0,,0,52650.0,0.0,,0.0,Consumer credit,-799,,334.0,311.0,-23.0,657,323.0,346.0,52650.0,0.0,,,,
407656,5923112,Closed,currency 1,-1731,0,-1547.0,-858.0,,0,27729.0,0.0,,0.0,Consumer credit,-1229,,184.0,873.0,689.0,502,318.0,-371.0,27729.0,0.0,,,,
