SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY,app_AMT_INCOME_TOTAL,app_AMT_CREDIT,app_AMT_ANNUITY,app_AMT_GOODS_PRICE,credit-dby-income,AMT_CREDIT_SUM_DEBT-dby-income,AMT_CREDIT_SUM_LIMIT-dby-income,AMT_CREDIT_SUM_OVERDUE-dby-income,credit-dby-annuity,AMT_CREDIT_SUM_DEBT-dby-annuity,AMT_CREDIT_SUM_LIMIT-dby-annuity,AMT_CREDIT_SUM_OVERDUE-dby-annuity,DAYS_CREDIT_ENDDATE-m-DAYS_CREDIT,DAYS_ENDDATE_FACT-m-DAYS_CREDIT,DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE,DAYS_CREDIT_UPDATE-m-DAYS_CREDIT,DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE,DAYS_CREDIT_UPDATE-m-DAYS_ENDDATE_FACT,AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_DEBT-dby-AMT_CREDIT_SUM,AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT-dby-AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_DEBT-dby-AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM-dby-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT
220674,6164925,Closed,currency 1,-1536,0,-1444.0,-1444.0,0.0,0,25650.0,0.0,0.0,0.0,Consumer credit,-1444,,135000.0,765000.0,27103.5,765000.0,0.19,0.0,0.0,0.0,0.9463722397476341,0.0,0.0,0.0,92.0,92.0,0.0,92,0.0,0.0,25650.0,0.0,inf,,0.0,inf
220674,6164924,Closed,currency 1,-1764,0,-1674.0,-1674.0,0.0,0,13963.5,0.0,0.0,0.0,Consumer credit,-1537,,135000.0,765000.0,27103.5,765000.0,0.10343333333333334,0.0,0.0,0.0,0.515191764901212,0.0,0.0,0.0,90.0,90.0,0.0,227,137.0,137.0,13963.5,0.0,inf,,0.0,inf
221119,5474775,Active,currency 1,-975,0,92.0,,,0,135000.0,26622.0,0.0,0.0,Credit card,-41,,175500.0,573628.5,27724.5,463500.0,0.7692307692307693,0.15169230769230768,0.0,0.0,4.869339392955689,0.9602337282908618,0.0,0.0,1067.0,,,934,-133.0,,108378.0,0.1972,inf,inf,26622.0,5.070993914807302
223803,5945837,Closed,currency 1,-158,0,-67.0,-38.0,,0,37264.5,,,0.0,Consumer credit,-31,0.0,112500.0,263686.5,27819.0,238500.0,0.33124,,,0.0,1.339534131349078,,,0.0,91.0,120.0,29.0,127,36.0,7.0,,,,,,
223803,5945834,Closed,currency 1,-450,0,-269.0,-269.0,,0,34915.5,0.0,0.0,0.0,Consumer credit,-261,0.0,112500.0,263686.5,27819.0,238500.0,0.31036,0.0,0.0,0.0,1.2550954383694597,0.0,0.0,0.0,181.0,181.0,0.0,189,8.0,8.0,34915.5,0.0,inf,,0.0,inf
223803,5945836,Closed,currency 1,-451,0,-269.0,-240.0,,0,34915.5,,,0.0,Consumer credit,-234,0.0,112500.0,263686.5,27819.0,238500.0,0.31036,,,0.0,1.2550954383694597,,,0.0,182.0,211.0,29.0,217,35.0,6.0,,,,,,
223803,5945833,Closed,currency 1,-668,0,-576.0,-576.0,,0,29002.5,0.0,0.0,0.0,Consumer credit,-491,0.0,112500.0,263686.5,27819.0,238500.0,0.2578,0.0,0.0,0.0,1.0425428663862828,0.0,0.0,0.0,92.0,92.0,0.0,177,85.0,85.0,29002.5,0.0,inf,,0.0,inf
223803,5945835,Closed,currency 1,-676,0,-526.0,-499.0,,0,67333.5,,,0.0,Consumer credit,-493,0.0,112500.0,263686.5,27819.0,238500.0,0.59852,,,0.0,2.4204141054674864,,,0.0,150.0,177.0,27.0,183,33.0,6.0,,,,,,
224160,6760605,Closed,currency 1,-2759,0,-2362.0,-2392.0,3163.095,0,32467.68,0.0,0.0,0.0,Consumer credit,-2392,,247500.0,337500.0,16875.0,337500.0,0.13118254545454547,0.0,0.0,0.0,1.9240106666666668,0.0,0.0,0.0,397.0,367.0,-30.0,367,-30.0,0.0,32467.68,0.0,inf,,0.0,inf
224160,6760606,Closed,currency 1,-2863,0,-2143.0,-2143.0,,0,162000.0,,,0.0,Consumer credit,-2143,,247500.0,337500.0,16875.0,337500.0,0.6545454545454545,,,0.0,9.6,,,0.0,720.0,720.0,0.0,720,0.0,0.0,,,,,,
225424,5752775,Active,currency 1,-36,0,696.0,,0.0,0,111762.0,111762.0,0.0,0.0,Consumer credit,-26,,157500.0,180000.0,16830.0,180000.0,0.7096,0.7096,0.0,0.0,6.6406417112299465,6.6406417112299465,0.0,0.0,732.0,,,10,-722.0,,0.0,1.0,,inf,111762.0,1.0
225424,5752773,Closed,currency 1,-1303,0,-1089.0,-1148.0,0.0,0,25389.0,0.0,0.0,0.0,Consumer credit,-996,,157500.0,180000.0,16830.0,180000.0,0.1612,0.0,0.0,0.0,1.5085561497326203,0.0,0.0,0.0,214.0,155.0,-59.0,307,93.0,152.0,25389.0,0.0,inf,,0.0,inf
225424,5752774,Active,currency 1,-1303,0,524.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-694,,157500.0,180000.0,16830.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827.0,,,609,-1218.0,,0.0,,,,0.0,
227400,5412298,Closed,currency 1,-336,0,-124.0,-124.0,,0,22275.0,0.0,0.0,0.0,Consumer credit,-123,,126000.0,1241968.5,36445.5,1084500.0,0.1767857142857143,0.0,0.0,0.0,0.611186566242746,0.0,0.0,0.0,212.0,212.0,0.0,213,1.0,1.0,22275.0,0.0,inf,,0.0,inf
227400,5412303,Active,currency 1,-337,0,388.0,,,0,201510.0,,,0.0,Consumer credit,-7,,126000.0,1241968.5,36445.5,1084500.0,1.5992857142857142,,,0.0,5.529077663909124,,,0.0,725.0,,,330,-395.0,,,,,,,
227400,5412302,Closed,currency 1,-575,0,-517.0,-489.0,,0,215271.0,,,0.0,Consumer credit,-483,,126000.0,1241968.5,36445.5,1084500.0,1.7085,,,0.0,5.906655142610199,,,0.0,58.0,86.0,28.0,92,34.0,6.0,,,,,,
227400,5412296,Closed,currency 1,-686,0,-17.0,-502.0,0.0,0,136438.335,0.0,0.0,0.0,Consumer credit,-502,,126000.0,1241968.5,36445.5,1084500.0,1.0828439285714284,0.0,0.0,0.0,3.7436263736263733,0.0,0.0,0.0,669.0,184.0,-485.0,184,-485.0,0.0,136438.335,0.0,inf,,0.0,inf
227400,5412297,Active,currency 1,-686,0,922.0,,0.0,0,4500.0,0.0,0.0,0.0,Credit card,-685,,126000.0,1241968.5,36445.5,1084500.0,0.03571428571428571,0.0,0.0,0.0,0.12347203358439314,0.0,0.0,0.0,1608.0,,,1,-1607.0,,4500.0,0.0,inf,,0.0,inf
227400,5412295,Closed,currency 1,-738,0,-615.0,-644.0,6570.0,0,18015.705,0.0,0.0,0.0,Consumer credit,-644,,126000.0,1241968.5,36445.5,1084500.0,0.14298178571428574,0.0,0.0,0.0,0.49431905173478213,0.0,0.0,0.0,123.0,94.0,-29.0,94,-29.0,0.0,18015.705,0.0,inf,,0.0,inf
227400,5412304,Active,currency 1,-742,0,-11.0,,0.0,0,18000.0,0.0,18000.0,0.0,Credit card,-13,,126000.0,1241968.5,36445.5,1084500.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.49388813433757256,0.0,0.49388813433757256,0.0,731.0,,,729,-2.0,,18000.0,0.0,1.0,0.0,18000.0,1.0
227400,5412301,Closed,currency 1,-755,0,-665.0,-659.0,,0,20259.0,,,0.0,Consumer credit,-644,,126000.0,1241968.5,36445.5,1084500.0,0.16078571428571428,,,0.0,0.5558710951969379,,,0.0,90.0,96.0,6.0,111,21.0,15.0,,,,,,
227400,5412300,Closed,currency 1,-970,0,-760.0,-729.0,,0,107122.5,,,0.0,Consumer credit,-726,,126000.0,1241968.5,36445.5,1084500.0,0.8501785714285715,,,0.0,2.9392517594764787,,,0.0,210.0,241.0,31.0,244,34.0,3.0,,,,,,
227400,5412294,Closed,currency 1,-1581,0,-1367.0,-1396.0,0.0,0,44406.72,0.0,0.0,0.0,Consumer credit,-1296,,126000.0,1241968.5,36445.5,1084500.0,0.3524342857142857,0.0,0.0,0.0,1.218441782936165,0.0,0.0,0.0,214.0,185.0,-29.0,285,71.0,100.0,44406.72,0.0,inf,,0.0,inf
227400,5412299,Closed,currency 1,-2313,0,-487.0,-750.0,,0,1094094.0,0.0,,0.0,Car loan,-750,,126000.0,1241968.5,36445.5,1084500.0,8.683285714285715,0.0,,0.0,30.020002469440673,0.0,,0.0,1826.0,1563.0,-263.0,1563,-263.0,0.0,1094094.0,0.0,,,,
227400,5412293,Closed,currency 1,-2444,0,-2231.0,-2321.0,0.0,0,21269.61,0.0,0.0,0.0,Consumer credit,-2321,,126000.0,1241968.5,36445.5,1084500.0,0.16880642857142858,0.0,0.0,0.0,0.5836004444993209,0.0,0.0,0.0,213.0,123.0,-90.0,123,-90.0,0.0,21269.61,0.0,inf,,0.0,inf
227400,5412292,Closed,currency 1,-2723,0,-2509.0,-2568.0,0.0,0,25253.91,0.0,0.0,0.0,Consumer credit,-2568,,126000.0,1241968.5,36445.5,1084500.0,0.20042785714285713,0.0,0.0,0.0,0.6929225830349426,0.0,0.0,0.0,214.0,155.0,-59.0,155,-59.0,0.0,25253.91,0.0,inf,,0.0,inf
227400,5412291,Closed,currency 1,-2758,0,-1635.0,-1504.0,0.0,0,225000.0,0.0,0.0,0.0,Credit card,-1504,,126000.0,1241968.5,36445.5,1084500.0,1.7857142857142858,0.0,0.0,0.0,6.173601679219657,0.0,0.0,0.0,1123.0,1254.0,131.0,1254,131.0,0.0,225000.0,0.0,inf,,0.0,inf
227400,5412290,Closed,currency 1,-2882,0,-2487.0,-2575.0,2526.525,0,25707.42,0.0,0.0,0.0,Consumer credit,-2574,,126000.0,1241968.5,36445.5,1084500.0,0.20402714285714285,0.0,0.0,0.0,0.7053660945795777,0.0,0.0,0.0,395.0,307.0,-88.0,308,-87.0,1.0,25707.42,0.0,inf,,0.0,inf
233998,5165519,Active,currency 1,-350,0,31188.0,,,0,585000.0,472860.0,,0.0,Credit card,-164,,360000.0,1042560.0,58347.0,900000.0,1.625,1.3135,,0.0,10.026222427888323,8.104272713250039,,0.0,31538.0,,,186,-31352.0,,112140.0,0.8083076923076923,,,,
233998,5165522,Active,currency 1,-436,0,,,0.0,0,585000.0,457684.605,127315.395,0.0,Credit card,-164,,360000.0,1042560.0,58347.0,900000.0,1.625,1.271346125,0.353653875,0.0,10.026222427888323,7.844184019743945,2.1820384081443778,0.0,,,,272,,,127315.39500000002,0.7823668461538461,1.0000000000000002,3.594888151586067,585000.0,1.0
233998,5165518,Closed,currency 1,-1133,0,-402.0,-398.0,,0,1327500.0,0.0,0.0,0.0,Consumer credit,-393,,360000.0,1042560.0,58347.0,900000.0,3.6875,0.0,0.0,0.0,22.75181243251581,0.0,0.0,0.0,731.0,735.0,4.0,740,9.0,5.0,1327500.0,0.0,inf,,0.0,inf
233998,5165521,Closed,currency 1,-1636,0,-1486.0,-1486.0,0.0,0,225072.0,0.0,0.0,0.0,Consumer credit,-1486,,360000.0,1042560.0,58347.0,900000.0,0.6252,0.0,0.0,0.0,3.8574733919481723,0.0,0.0,0.0,150.0,150.0,0.0,150,0.0,0.0,225072.0,0.0,inf,,0.0,inf
233998,5165520,Closed,currency 1,-2600,0,-2415.0,-2401.0,0.0,0,15894.0,,,0.0,Consumer credit,-2395,,360000.0,1042560.0,58347.0,900000.0,0.04415,,,0.0,0.27240475088693505,,,0.0,185.0,199.0,14.0,205,20.0,6.0,,,,,,
233998,5165516,Active,currency 1,-2823,0,1085.0,,0.0,0,135000.0,461870.055,213129.945,0.0,Credit card,-601,,360000.0,1042560.0,58347.0,900000.0,0.375,1.282972375,0.5920276250000001,0.0,2.3137436372049978,7.9159177849760916,3.6528004010488972,0.0,3908.0,,,2222,-1686.0,,-326870.055,3.421259666666667,-1.5336655531910355,2.1670819414887945,675000.0,0.2
233998,5165515,Closed,currency 1,-2920,0,-2708.0,-2826.0,0.0,0,15602.67,0.0,0.0,0.0,Consumer credit,-2826,,360000.0,1042560.0,58347.0,900000.0,0.04334075,0.0,0.0,0.0,0.26741169211784666,0.0,0.0,0.0,212.0,94.0,-118.0,94,-118.0,0.0,15602.67,0.0,inf,,0.0,inf
234843,6046931,Active,currency 1,-121,0,1705.0,,,0,1170000.0,1138959.0,,0.0,Consumer credit,-3,0.0,135000.0,67765.5,7074.0,58500.0,8.666666666666666,8.436733333333333,,0.0,165.39440203562341,161.0063613231552,,0.0,1826.0,,,118,-1708.0,,31041.0,0.9734692307692308,,,,
234843,6046932,Closed,currency 1,-317,0,-192.0,-255.0,0.0,0,19799.775,0.0,0.0,0.0,Consumer credit,-255,0.0,135000.0,67765.5,7074.0,58500.0,0.14666500000000002,0.0,0.0,0.0,2.7989503816793895,0.0,0.0,0.0,125.0,62.0,-63.0,62,-63.0,0.0,19799.775,0.0,inf,,0.0,inf
234843,6046930,Active,currency 1,-394,0,729.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-108,29997.0,135000.0,67765.5,7074.0,58500.0,1.0,0.0,0.0,0.0,19.083969465648856,0.0,0.0,0.0,1123.0,,,286,-837.0,,135000.0,0.0,inf,,0.0,inf
234843,6046933,Closed,currency 1,-434,0,2101.0,-73.0,6748.695,1,0.0,0.0,0.0,0.0,Credit card,-73,0.0,135000.0,67765.5,7074.0,58500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.0,361.0,-2174.0,361,-2174.0,0.0,0.0,,,,0.0,
237053,6717890,Active,currency 1,-818,0,,,0.0,0,189000.0,0.0,189000.0,0.0,Credit card,-18,,85500.0,180000.0,9000.0,180000.0,2.210526315789474,0.0,2.210526315789474,0.0,21.0,0.0,21.0,0.0,,,,800,,,189000.0,0.0,1.0,0.0,189000.0,1.0
237053,6717891,Closed,currency 1,-1343,0,-1128.0,-1128.0,0.0,0,75825.0,0.0,0.0,0.0,Consumer credit,-816,,85500.0,180000.0,9000.0,180000.0,0.8868421052631579,0.0,0.0,0.0,8.425,0.0,0.0,0.0,215.0,215.0,0.0,527,312.0,312.0,75825.0,0.0,inf,,0.0,inf
237053,6717889,Closed,currency 1,-1541,0,-1409.0,-1409.0,,0,35748.0,0.0,,0.0,Consumer credit,-1403,,85500.0,180000.0,9000.0,180000.0,0.41810526315789476,0.0,,0.0,3.972,0.0,,0.0,132.0,132.0,0.0,138,6.0,6.0,35748.0,0.0,,,,
238424,5261662,Active,currency 1,-354,0,27466.0,,0.0,0,180000.0,69775.425,0.0,0.0,Credit card,-11,,135000.0,450000.0,22018.5,450000.0,1.3333333333333333,0.5168550000000001,0.0,0.0,8.174943797261394,3.1689454322501533,0.0,0.0,27820.0,,,343,-27477.0,,110224.575,0.38764125,inf,inf,69775.425,2.579704817276283
238424,5261661,Active,currency 1,-361,0,735.0,,0.0,0,1059772.5,,,0.0,Car loan,-27,,135000.0,450000.0,22018.5,450000.0,7.8501666666666665,,,0.0,48.13100347435111,,,0.0,1096.0,,,334,-762.0,,,,,,,
238424,5261660,Active,currency 1,-480,0,1346.0,,,0,1449864.0,697878.0,,0.0,Car loan,-21,,135000.0,450000.0,22018.5,450000.0,10.739733333333334,5.169466666666667,,0.0,65.84753729818108,31.69507459636215,,0.0,1826.0,,,459,-1367.0,,751986.0,0.48134031881610967,,,,
238424,5261659,Closed,currency 1,-2878,0,-2635.0,-2636.0,19418.985,0,62684.82,0.0,0.0,0.0,Consumer credit,-2634,,135000.0,450000.0,22018.5,450000.0,0.464332,0.0,0.0,0.0,2.8469160024524833,0.0,0.0,0.0,243.0,242.0,-1.0,244,1.0,2.0,62684.82,0.0,inf,,0.0,inf
245213,5129352,Active,currency 1,-236,0,637.0,,,0,675000.0,545805.0,0.0,0.0,Credit card,-57,,315000.0,1125000.0,36292.5,1125000.0,2.142857142857143,1.7327142857142857,0.0,0.0,18.598884066955982,15.039057656540608,0.0,0.0,873.0,,,179,-694.0,,129195.0,0.8086,inf,inf,545805.0,1.2367054167697253
245213,5129353,Active,currency 1,-268,0,1558.0,,,0,2650500.0,2543575.5,0.0,0.0,Consumer credit,-57,,315000.0,1125000.0,36292.5,1125000.0,8.414285714285715,8.074842857142857,0.0,0.0,73.03161810291382,70.08543087414755,0.0,0.0,1826.0,,,211,-1615.0,,106924.5,0.9596587436332767,inf,inf,2543575.5,1.042037085197589
245213,5129351,Closed,currency 1,-555,0,1271.0,-282.0,,0,234000.0,0.0,0.0,0.0,Consumer credit,-262,,315000.0,1125000.0,36292.5,1125000.0,0.7428571428571429,0.0,0.0,0.0,6.447613143211408,0.0,0.0,0.0,1826.0,273.0,-1553.0,293,-1533.0,20.0,234000.0,0.0,inf,,0.0,inf
258641,6648148,Active,currency 1,-348,0,1030.0,,,0,139500.0,46354.5,0.0,0.0,Credit card,-43,,135000.0,808650.0,26086.5,675000.0,1.0333333333333334,0.34336666666666665,0.0,0.0,5.347593582887701,1.776953596687942,0.0,0.0,1378.0,,,305,-1073.0,,93145.5,0.33229032258064517,inf,inf,46354.5,3.0094165614988837
258641,6648152,Active,currency 1,-370,0,1456.0,,,0,540000.0,485217.0,0.0,0.0,Consumer credit,-43,,135000.0,808650.0,26086.5,675000.0,4.0,3.5942,0.0,0.0,20.700362256339485,18.600310505433846,0.0,0.0,1826.0,,,327,-1499.0,,54783.0,0.89855,inf,inf,485217.0,1.112904123309777
258641,6648149,Active,currency 1,-526,0,569.0,,,0,103500.0,68976.0,0.0,0.0,Consumer credit,-43,,135000.0,808650.0,26086.5,675000.0,0.7666666666666667,0.5109333333333334,0.0,0.0,3.9675694324650683,2.6441262722097636,0.0,0.0,1095.0,,,483,-612.0,,34524.0,0.6664347826086956,inf,inf,68976.0,1.5005219206680585
258641,6648150,Active,currency 1,-700,0,395.0,,,0,166500.0,82611.0,0.0,0.0,Consumer credit,-43,,135000.0,808650.0,26086.5,675000.0,1.2333333333333334,0.6119333333333333,0.0,0.0,6.382611695704675,3.166810419182336,0.0,0.0,1095.0,,,657,-438.0,,83889.0,0.49616216216216213,inf,inf,82611.0,2.0154700947815667
258641,6648151,Active,currency 1,-1240,0,587.0,,,0,684000.0,315153.0,0.0,0.0,Consumer credit,-43,,135000.0,808650.0,26086.5,675000.0,5.066666666666666,2.3344666666666667,0.0,0.0,26.220458858030014,12.08107641883733,0.0,0.0,1827.0,,,1197,-630.0,,368847.0,0.46075,inf,inf,315153.0,2.1703743895822027
258641,6648147,Closed,currency 1,-1378,0,-282.0,-728.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-623,,135000.0,808650.0,26086.5,675000.0,1.0,0.0,0.0,0.0,5.175090564084871,0.0,0.0,0.0,1096.0,650.0,-446.0,755,-341.0,105.0,135000.0,0.0,inf,,0.0,inf
258641,6648146,Closed,currency 1,-1763,0,-667.0,-1244.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-623,,135000.0,808650.0,26086.5,675000.0,3.3333333333333335,0.0,0.0,0.0,17.250301880282905,0.0,0.0,0.0,1096.0,519.0,-577.0,1140,44.0,621.0,450000.0,0.0,inf,,0.0,inf
259987,5376431,Closed,currency 1,-1107,0,714.0,-706.0,,0,315000.0,0.0,0.0,0.0,Consumer credit,-699,,54000.0,71955.0,7245.0,67500.0,5.833333333333333,0.0,0.0,0.0,43.47826086956522,0.0,0.0,0.0,1821.0,401.0,-1420.0,408,-1413.0,7.0,315000.0,0.0,inf,,0.0,inf
259987,5376429,Closed,currency 1,-2337,0,-2003.0,-2029.0,0.0,0,57937.5,0.0,0.0,0.0,Consumer credit,-2029,,54000.0,71955.0,7245.0,67500.0,1.0729166666666667,0.0,0.0,0.0,7.996894409937888,0.0,0.0,0.0,334.0,308.0,-26.0,308,-26.0,0.0,57937.5,0.0,inf,,0.0,inf
261308,6152334,Closed,currency 1,-722,0,-508.0,-629.0,,0,67593.06,0.0,,0.0,Consumer credit,-438,37506.015,225000.0,472500.0,56074.5,472500.0,0.3004136,0.0,,0.0,1.2054152957226547,0.0,,0.0,214.0,93.0,-121.0,284,70.0,191.0,67593.06,0.0,,,,
261308,6152336,Active,currency 1,-1466,0,718.0,,,0,360000.0,323289.0,0.0,0.0,Credit card,-18,37506.015,225000.0,472500.0,56074.5,472500.0,1.6,1.43684,0.0,0.0,6.420030495144852,5.765347885402456,0.0,0.0,2184.0,,,1448,-736.0,,36711.0,0.898025,inf,inf,323289.0,1.1135547451351577
261308,6152335,Closed,currency 1,-2382,0,-2019.0,-2012.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-1047,37506.015,225000.0,472500.0,56074.5,472500.0,1.0,0.0,0.0,0.0,4.012519059465532,0.0,0.0,0.0,363.0,370.0,7.0,1335,972.0,965.0,225000.0,0.0,inf,,0.0,inf
262653,5176116,Active,currency 1,-318,0,1508.0,,,0,1926000.0,1703740.5,0.0,0.0,Consumer credit,-3,,247500.0,1193580.0,35028.0,855000.0,7.781818181818182,6.8838,0.0,0.0,54.98458376156218,48.639388489208635,0.0,0.0,1826.0,,,315,-1511.0,,222259.5,0.8846004672897196,inf,inf,1703740.5,1.1304538455240103
262653,5176111,Closed,currency 1,-581,0,1245.0,-306.0,,0,1723500.0,0.0,0.0,0.0,Consumer credit,-73,,247500.0,1193580.0,35028.0,855000.0,6.963636363636364,0.0,0.0,0.0,49.20349434737924,0.0,0.0,0.0,1826.0,275.0,-1551.0,508,-1318.0,233.0,1723500.0,0.0,inf,,0.0,inf
262653,5176115,Active,currency 1,-940,0,886.0,,,0,1125000.0,679837.5,0.0,0.0,Consumer credit,-4,,247500.0,1193580.0,35028.0,855000.0,4.545454545454546,2.7468181818181816,0.0,0.0,32.11716341212744,19.408401849948614,0.0,0.0,1826.0,,,936,-890.0,,445162.5,0.6043,inf,inf,679837.5,1.6548072149594573
262653,5176114,Active,currency 1,-1136,0,-47.0,,,0,472500.0,457753.5,0.0,0.0,Credit card,-4,,247500.0,1193580.0,35028.0,855000.0,1.9090909090909092,1.849509090909091,0.0,0.0,13.489208633093526,13.068216855087359,0.0,0.0,1089.0,,,1132,43.0,,14746.5,0.9687904761904762,inf,inf,457753.5,1.0322149366416642
262653,5176113,Closed,currency 1,-1895,0,-1711.0,-1710.0,,0,37822.5,0.0,0.0,0.0,Consumer credit,-1541,,247500.0,1193580.0,35028.0,855000.0,0.15281818181818183,0.0,0.0,0.0,1.0797790339157245,0.0,0.0,0.0,184.0,185.0,1.0,354,170.0,169.0,37822.5,0.0,inf,,0.0,inf
262653,5176112,Closed,currency 1,-2710,0,-883.0,-1059.0,,0,585000.0,0.0,0.0,0.0,Consumer credit,-73,,247500.0,1193580.0,35028.0,855000.0,2.3636363636363638,0.0,0.0,0.0,16.700924974306268,0.0,0.0,0.0,1827.0,1651.0,-176.0,2637,810.0,986.0,585000.0,0.0,inf,,0.0,inf
262653,5176109,Active,currency 1,-2753,0,-1631.0,,2700.0,0,225000.0,-274.365,274.365,0.0,Credit card,-683,,247500.0,1193580.0,35028.0,855000.0,0.9090909090909091,-0.0011085454545454545,0.0011085454545454545,0.0,6.423432682425489,-0.007832733812949641,0.007832733812949641,0.0,1122.0,,,2070,948.0,,225274.365,-0.0012194,821.0754469411186,-1.0,0.0,inf
264730,5173246,Active,currency 1,-321,0,809.0,,,0,509944.5,396994.5,0.0,0.0,Consumer credit,-9,,247500.0,808650.0,24732.0,675000.0,2.0603818181818183,1.6040181818181818,0.0,0.0,20.61881368267831,16.051855895196507,0.0,0.0,1130.0,,,312,-818.0,,112950.0,0.7785053079305689,inf,inf,396994.5,1.2845127577334194
264730,5173247,Active,currency 1,-1018,0,809.0,,,0,702000.0,538033.5,0.0,0.0,Consumer credit,-225,,247500.0,808650.0,24732.0,675000.0,2.8363636363636364,2.173872727272727,0.0,0.0,28.38427947598253,21.754548762736537,0.0,0.0,1827.0,,,793,-1034.0,,163966.5,0.7664294871794872,inf,inf,538033.5,1.3047514699363516
267402,6146064,Closed,currency 1,-2091,0,-1787.0,-1787.0,0.0,0,69943.5,0.0,0.0,0.0,Consumer credit,-1458,,90000.0,270000.0,13500.0,270000.0,0.77715,0.0,0.0,0.0,5.181,0.0,0.0,0.0,304.0,304.0,0.0,633,329.0,329.0,69943.5,0.0,inf,,0.0,inf
271822,5911399,Active,currency 1,-212,0,1614.0,,,0,801000.0,760167.0,0.0,0.0,Consumer credit,-41,,112500.0,544068.0,26590.5,382500.0,7.12,6.75704,0.0,0.0,30.123540362159417,28.58791673718057,0.0,0.0,1826.0,,,171,-1655.0,,40833.0,0.9490224719101124,inf,inf,760167.0,1.0537158282324806
271822,5911402,Active,currency 1,-302,0,794.0,,0.0,0,202500.0,182407.5,20090.655,0.0,Credit card,-8,,112500.0,544068.0,26590.5,382500.0,1.8,1.6214,0.17858359999999998,0.0,7.615501776950414,6.859874767304112,0.7555576239634455,0.0,1096.0,,,294,-802.0,,20092.5,0.9007777777777778,1.0000918337406124,9.079221160285716,202498.155,1.0000091111941243
271822,5911401,Active,currency 1,-483,0,1343.0,,0.0,0,675000.0,579897.0,0.0,0.0,Consumer credit,-26,,112500.0,544068.0,26590.5,382500.0,6.0,5.15464,0.0,0.0,25.38500592316805,21.808427821966493,0.0,0.0,1826.0,,,457,-1369.0,,95103.0,0.8591066666666667,inf,inf,579897.0,1.1639998137600298
271822,5911400,Closed,currency 1,-647,0,-282.0,-282.0,0.0,0,67918.5,0.0,0.0,0.0,Consumer credit,-276,,112500.0,544068.0,26590.5,382500.0,0.60372,0.0,0.0,0.0,2.554239295989169,0.0,0.0,0.0,365.0,365.0,0.0,371,6.0,6.0,67918.5,0.0,inf,,0.0,inf
274966,6289278,Active,currency 1,-320,0,411.0,,0.0,0,282663.315,181560.96,0.0,0.0,Consumer credit,-23,,135000.0,662026.5,23778.0,571500.0,2.0938023333333335,1.3448959999999999,0.0,0.0,11.887598410295231,7.63566994700984,0.0,0.0,731.0,,,297,-434.0,,101102.35500000001,0.642322333197005,inf,inf,181560.96,1.5568507403794296
274966,6289277,Closed,currency 1,-489,0,-304.0,-304.0,0.0,0,21730.5,0.0,0.0,0.0,Consumer credit,-298,,135000.0,662026.5,23778.0,571500.0,0.16096666666666667,0.0,0.0,0.0,0.913890991672975,0.0,0.0,0.0,185.0,185.0,0.0,191,6.0,6.0,21730.5,0.0,inf,,0.0,inf
274966,6289276,Closed,currency 1,-681,0,-135.0,-135.0,,0,472500.0,0.0,0.0,0.0,Consumer credit,-128,,135000.0,662026.5,23778.0,571500.0,3.5,0.0,0.0,0.0,19.87130961392884,0.0,0.0,0.0,546.0,546.0,0.0,553,7.0,7.0,472500.0,0.0,inf,,0.0,inf
278595,5129823,Active,currency 1,-227,0,1612.0,,0.0,0,135000.0,104694.435,30305.565,0.0,Credit card,-11,,189000.0,932643.0,27270.0,778500.0,0.7142857142857143,0.5539388095238095,0.16034690476190475,0.0,4.9504950495049505,3.8391798679867986,1.1113151815181517,0.0,1839.0,,,216,-1623.0,,30305.565000000002,0.7755143333333333,1.0000000000000002,3.4546273926917386,135000.0,1.0
