SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,credit-dby-income,annuity-dby-income,goods_price-dby-income,credit-dby-annuity,goods_price-dby-annuity,goods_price-dby-credit,goods_price-m-credit,goods_price-m-credit-dby-income,age_finish_payment,DAYS_EMPLOYED-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_BIRTH,DAYS_ID_PUBLISH-m-DAYS_BIRTH,DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,cnt_adults,income_per_adult,income-by-CNT_CHILDREN,credit-by-CNT_CHILDREN,annuity-by-CNT_CHILDREN,goods_price-by-CNT_CHILDREN,EXT_SOURCES_prod,EXT_SOURCES_sum,EXT_SOURCES_mean,EXT_SOURCES_std,EXT_SOURCES_1-2-3,EXT_SOURCES_2-1-3,EXT_SOURCES_1-2,EXT_SOURCES_2-3,EXT_SOURCES_1-3,DAYS_EMPLOYED_PERC,INCOME_PER_PERSON,PAYMENT_RATE,NEW_DOC_IND_KURT,NEW_LIVE_IND_SUM,NEW_INC_PER_CHLD,NEW_INC_BY_ORG,NEW_ANNUITY_TO_INCOME_RATIO,NEW_CAR_TO_BIRTH_RATIO,NEW_CAR_TO_EMPLOY_RATIO,NEW_PHONE_TO_BIRTH_RATIO,NEW_PHONE_TO_EMPLOYED_RATIO
245213,0,Cash loans,1,1,0,3.0,315000.0,1125000.0,36292.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006629,-10469,-913.0,-319.0,-1355,7.0,1,1,1,1,0,0,Drivers,5.0,2,2,TUESDAY,6,0,0,0,0,0,0,Business Entity Type 3,,0.6890124466810801,0.4101025731788671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,1.0,1.0,-828.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,3.5714285714285716,0.11521428571428571,3.5714285714285716,30.998140111593305,30.998140111593305,1.0,0.0,0.0,11398.944203347799,9556.0,10150.0,9114,9641.0,594.0,-442.0,85.0,-1036.0,-509.0,527.0,2.0,157500.0,105000.0,375000.0,12097.5,375000.0,,1.0991150198599473,0.5495575099299737,0.19721906289329696,,,,0.27890987350221297,,0.0872098576750406,63000.0,0.03226,20.00000000000001,5,78750.0,157500.0,0.11521391995580967,-0.0006686407488776388,-0.007667031763417305,0.07909064858152641,0.9069003285870756
258641,0,Cash loans,1,0,0,,135000.0,808650.0,26086.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.007120000000000001,-18092,,-10114.0,-1629,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.5877620814762157,0.7517237147741489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-693.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,5.99,0.19323333333333334,5.0,30.99879247886838,25.875452820424357,0.8347245409015025,-133650.0,-0.99,19021.96377436605,,7978.0,16463,17399.0,,,,8485.0,9421.0,936.0,2.0,67500.0,,,,,,1.3394857962503646,0.6697428981251823,0.11593838275939061,,,,-0.16396163329793323,,,67500.0,0.032259321090706734,20.00000000000001,2,,117000.0,0.19323190198591123,,,0.03830422286093301,
259987,0,Cash loans,0,1,1,,54000.0,71955.0,7245.0,67500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.02461,-21771,,-13405.0,-5000,14.0,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.5773448119362312,0.7106743858828587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.0,0.0,4.0,0.0,-1525.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.3325,0.13416666666666666,1.25,9.93167701863354,9.316770186335404,0.9380863039399625,-4455.0,-0.0825,22068.950310559005,,8366.0,16771,20246.0,,,,8405.0,11880.0,3475.0,1.0,54000.0,,,,,,1.2880191978190898,0.6440095989095449,0.09427824587037352,,,,-0.13332957394662748,,,54000.0,0.10068792995622264,20.00000000000001,4,,117000.0,0.1341641821447751,-0.0006430572780304074,,0.07004731064259795,
261308,0,Cash loans,1,1,1,,225000.0,472500.0,56074.5,472500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.010006,-20366,-3450.0,-4010.0,-3910,3.0,1,1,1,1,1,0,Laborers,1.0,2,2,MONDAY,8,0,0,0,0,0,0,Construction,,0.5732468193175299,0.3572932680336494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.0,0.0,5.0,0.0,-2527.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2.1,0.24922,2.1,8.426290024877618,8.426290024877618,1.0,0.0,0.0,20618.78870074633,16916.0,16356.0,16456,17839.0,-560.0,-460.0,923.0,100.0,1483.0,1383.0,1.0,225000.0,,,,,,0.9305400873511793,0.46527004367558966,0.15270222053414872,,,,0.21595355128388044,,0.16939998035942258,225000.0,0.11867619047619048,20.00000000000001,7,,180000.0,0.2492188923604784,-0.00014730433074732396,-0.0008695652173913044,0.12407934793282922,0.732463768115942
262496,0,Cash loans,0,1,1,1.0,225000.0,2250000.0,59485.5,2250000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-13953,-2685.0,-1776.0,-1091,2.0,1,1,0,1,0,0,High skill tech staff,3.0,2,2,TUESDAY,10,0,0,0,0,1,1,Military,0.2767517788763217,0.6816560964868588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-580.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,10.0,0.26438,10.0,37.82434374763598,37.82434374763598,1.0,0.0,0.0,15087.73031242908,11268.0,12177.0,12862,13373.0,909.0,1594.0,2105.0,685.0,1196.0,511.0,2.0,112500.0,225000.0,2250000.0,59485.5,2250000.0,,0.9584078753631804,0.4792039376815902,0.28631058871412235,,,-0.4049043176105371,,,0.19243173511072886,75000.0,0.026438,20.00000000000001,5,112500.0,202500.0,0.2643788249830001,-0.00014333835017558947,-0.0007448789571694599,0.04156812155092095,0.21601489757914338
262653,0,Cash loans,1,1,0,1.0,247500.0,1193580.0,35028.0,855000.0,Unaccompanied,State servant,Higher education,Married,Municipal apartment,0.04622,-14961,-6712.0,-4384.0,-4353,16.0,1,1,0,1,0,0,Core staff,3.0,1,1,FRIDAY,16,0,0,0,0,0,0,Military,0.6319808696522966,0.569792833040957,0.6722428897082422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.8225454545454545,0.14152727272727272,3.4545454545454546,34.07502569373073,24.409044193216854,0.7163323782234957,-338580.0,-1.368,15983.250770811923,8249.0,10577.0,10608,14961.0,2328.0,2359.0,6712.0,31.0,4384.0,4353.0,2.0,123750.0,247500.0,1193580.0,35028.0,855000.0,0.24207343447818205,1.8740165924014958,0.6246721974671653,0.051614591392500374,-0.6100548530969025,-0.7344309263195818,0.06218803661133965,-0.10245005666728524,-0.04026202005594559,0.44863311275984225,82500.0,0.029347006484693107,20.00000000000001,4,123750.0,202500.0,0.14152670090221858,-0.0010694472294632711,-0.0023837902264600714,-0.0,-0.0
264730,0,Cash loans,0,0,0,,247500.0,808650.0,24732.0,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.018801,-18343,-2836.0,-1486.0,-1241,,1,1,1,1,0,0,,2.0,2,2,MONDAY,9,0,0,0,0,0,0,Other,,0.6499940804365926,0.6894791426446275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-2688.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.267272727272727,0.09992727272727273,2.727272727272727,32.69650655021834,27.292576419213972,0.8347245409015025,-133650.0,-0.54,19323.89519650655,15507.0,16857.0,17102,15655.0,1350.0,1595.0,148.0,245.0,-1202.0,-1447.0,2.0,123750.0,,,,,,1.33947322308122,0.66973661154061,0.027920155242874178,,,,-0.03948506220803494,,0.15460938777735375,123750.0,0.030584307178631052,20.00000000000001,4,,157500.0,0.09992686898234755,,,0.14654091479038325,0.9478138222849083
267402,0,Revolving loans,0,0,0,2.0,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-14682,-828.0,-5399.0,-3688,,1,1,0,1,0,0,Laborers,4.0,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.7921571342961211,0.6861140464023969,0.8564128001975257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.15,3.0,20.0,20.0,1.0,0.0,0.0,15282.0,13854.0,9283.0,10994,14473.0,-4571.0,-2860.0,619.0,1711.0,5190.0,3479.0,2.0,45000.0,45000.0,135000.0,6750.0,135000.0,0.4654690381912911,2.3346839808960436,0.7782279936320146,0.08599960526522099,-0.7503697123038016,-0.9624558880912499,0.10604308789372419,-0.17029875379512882,-0.06425566590140463,0.05639558643236616,22500.0,0.05,0.0,3,30000.0,148500.0,0.14999833335185164,,,0.014235117831358125,0.2524154589371981
268629,0,Revolving loans,0,0,1,1.0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-9890,-170.0,-1526.0,-392,,1,1,0,1,0,0,Sales staff,3.0,3,3,TUESDAY,6,0,0,0,1,1,0,Trade: type 1,,0.2494618550846449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,1.0,2.0,0.0,-441.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2.0,0.1,2.0,20.0,20.0,1.0,0.0,0.0,10490.0,9720.0,8364.0,9498,9449.0,-1356.0,-222.0,-271.0,1134.0,1085.0,-49.0,2.0,45000.0,90000.0,180000.0,9000.0,180000.0,,0.2494618550846449,0.2494618550846449,0.151245641298076,,,,,,0.017189079878665317,30000.0,0.05,0.0,4,45000.0,135000.0,0.09999888890123443,,,0.04459049544994945,2.5941176470588236
271822,0,Cash loans,1,1,0,1.0,112500.0,544068.0,26590.5,382500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-12280,-1795.0,-2116.0,-4746,21.0,1,1,0,1,0,0,Drivers,3.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.7039279424609156,0.4382813743111921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,0.0,2.0,0.0,-1533.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,4.83616,0.23636,3.4,20.46099170756473,14.384836689795227,0.703037120359955,-161568.0,-1.43616,12893.829751226942,10485.0,10164.0,7534,10747.0,-321.0,-2951.0,262.0,-2630.0,583.0,3213.0,2.0,56250.0,112500.0,544068.0,26590.5,382500.0,,1.1422093167721077,0.5711046583860538,0.18784048973760384,,,,0.26564656814972354,,0.1461726384364821,37500.0,0.04887348640243499,20.00000000000001,4,56250.0,148500.0,0.2363578990408974,-0.0017100977198697069,-0.0116991643454039,0.1248371335504886,0.8540389972144847
274966,0,Cash loans,1,0,0,,135000.0,662026.5,23778.0,571500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-17017,-2350.0,-7705.0,-545,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,Self-employed,,0.6207334007453373,0.4740512892789932,0.0825,,,,,,0.1379,0.1667,,,,,,,0.084,,,,,,0.1379,0.1667,,,,,,,0.0833,,,,,,0.1379,0.1667,,,,,,,,block of flats,0.0577,,0,0.0,0.0,0.0,0.0,-450.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4.9039,0.17613333333333334,4.233333333333333,27.841975775927327,24.034822104466315,0.863258494939402,-90526.5,-0.6705666666666666,17852.25927327782,14667.0,9312.0,16472,16567.0,-5355.0,1805.0,1900.0,7160.0,7255.0,95.0,2.0,67500.0,,,,,,1.0947846900243305,0.5473923450121653,0.10371991569661297,,,,0.14668211146634413,,0.13809719692072633,67500.0,0.035916991238266145,20.00000000000001,3,,148500.0,0.17613202865163963,,,0.026444144091202916,0.19148936170212766
278595,0,Cash loans,0,0,0,,189000.0,932643.0,27270.0,778500.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.018634,-21297,-823.0,-10489.0,-4588,,1,1,0,1,1,0,,1.0,2,2,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.5146489701573117,0.3859146722745145,0.1031,,0.9781,0.7008,0.0388,0.0,0.2069,0.1667,0.0417,0.0292,0.0841,0.0889,0.0,0.0,0.105,,0.9782,0.7125,0.0391,0.0,0.2069,0.1667,0.0417,0.0298,0.0918,0.0926,0.0,0.0,0.1041,,0.9781,0.7048,0.039,0.0,0.2069,0.1667,0.0417,0.0297,0.0855,0.0905,0.0,0.0,reg oper spec account,block of flats,0.0911,"Stone, brick",0,0.0,0.0,0.0,0.0,-1471.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,4.934619047619048,0.1442857142857143,4.119047619047619,34.2003300330033,28.54785478547855,0.8347245409015025,-154143.0,-0.8155714285714286,22323.0099009901,20474.0,10808.0,16709,19826.0,-9666.0,-3765.0,-648.0,5901.0,9018.0,3117.0,1.0,189000.0,,,,,,0.9005636424318262,0.4502818212159131,0.09102889500421493,,,,0.12873429788279722,,0.03864394046109781,189000.0,0.029239483918283845,20.00000000000001,4,,157500.0,0.1442849508732758,,,0.06907076114006667,1.787363304981774
287099,0,Cash loans,0,0,1,,99000.0,462195.0,19710.0,351000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.005313,-17266,-1814.0,-395.0,-819,,1,1,0,1,0,0,,1.0,2,2,FRIDAY,11,0,0,0,0,1,1,Trade: type 3,0.6024703348272954,0.6423799544541322,0.8193176922872417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-710.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,4.668636363636364,0.1990909090909091,3.5454545454545454,23.449771689497716,17.80821917808219,0.7594197254405608,-111195.0,-1.1231818181818183,17969.49315068493,15452.0,16871.0,16447,16556.0,1419.0,995.0,1104.0,-424.0,-315.0,109.0,1.0,99000.0,,,,,0.3170881270937935,2.0641679815686693,0.6880559938562231,0.11541412193027531,-0.8592273119140785,-0.7794080726604049,-0.03990961962683681,-0.1769377378331095,-0.21684735745994632,0.1050619715046913,99000.0,0.04264433842858534,20.00000000000001,4,,135000.0,0.19908889809193847,,,0.041121278813853815,0.3914002205071665
289949,0,Revolving loans,1,0,1,1.0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-13667,-455.0,-1725.0,-1744,,1,1,0,1,0,0,Laborers,3.0,1,1,SATURDAY,14,0,0,0,1,1,0,Restaurant,,0.6885389974880051,0.5902333386185574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.0,0.0,5.0,0.0,-719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.3333333333333333,0.06666666666666667,1.3333333333333333,20.0,20.0,1.0,0.0,0.0,14267.0,13212.0,11942.0,11923,12948.0,-1270.0,-1289.0,-264.0,-19.0,1006.0,1025.0,2.0,67500.0,135000.0,180000.0,9000.0,180000.0,,1.2787723361065626,0.6393861680532813,0.0695125980155979,,,,0.09830565886944764,,0.03329187092997732,45000.0,0.05,0.0,4,67500.0,135000.0,0.06666617284316413,,,0.052608472964074046,1.5802197802197802
291221,0,Cash loans,0,0,1,1.0,171000.0,450000.0,36211.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.028663,-14903,-936.0,-791.0,-4428,,1,1,0,1,1,0,Laborers,3.0,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.4539472664570264,0.6871726980944006,0.6496203111237195,0.1804,0.0696,0.9831,0.7688,0.0249,0.08,0.0345,0.4583,0.5,0.0151,0.1471,0.0519,0.0116,0.0123,0.1838,0.0722,0.9831,0.7779,0.0251,0.0806,0.0345,0.4583,0.5,0.0154,0.1607,0.0541,0.0117,0.013000000000000001,0.1822,0.0696,0.9831,0.7719,0.025,0.08,0.0345,0.4583,0.5,0.0153,0.1496,0.0529,0.0116,0.0126,reg oper account,block of flats,0.1045,"Stone, brick",0,1.0,0.0,1.0,0.0,-435.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,4.0,2.6315789473684212,0.21176315789473685,2.6315789473684212,12.426991425375917,12.426991425375917,1.0,0.0,0.0,15275.809742761277,13967.0,14112.0,10475,14468.0,145.0,-3492.0,501.0,-3637.0,356.0,3993.0,2.0,85500.0,171000.0,450000.0,36211.5,450000.0,0.20264266891269367,1.7907402756751465,0.5969134252250489,0.12522794159636058,-0.8828457427610938,-0.4163948794863453,-0.23322543163737425,0.037552386970681084,-0.19567304466669316,0.0628061464134738,57000.0,0.08047,20.00000000000001,5,85500.0,157500.0,0.21176191952093848,,,0.029188753942159296,0.46474358974358976
299347,0,Cash loans,1,1,0,,144000.0,1113840.0,57001.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.020713,-10571,-2004.0,-5287.0,-3255,10.0,1,1,0,1,0,0,Laborers,1.0,3,2,THURSDAY,5,0,0,0,0,0,0,Transport: type 2,0.12700139015922762,0.2503144357141449,0.8435435389318647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,0.0,2.0,0.0,-1967.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,7.735,0.39584375,6.25,19.54053840688403,15.789058182679403,0.8080155138978669,-213840.0,-1.485,11157.216152206522,8567.0,5284.0,7316,8604.0,-3283.0,-1251.0,37.0,2032.0,3320.0,1288.0,1.0,144000.0,,,,,0.026816486402086174,1.2208593648052373,0.40695312160174574,0.3830925752078378,-0.966856584486782,-0.7202304933769474,-0.12331304555491729,-0.5932291032177198,-0.7165421487726371,0.18957525305079936,144000.0,0.051175662572721395,20.00000000000001,4,,157500.0,0.395841001104159,-0.0009459842966606754,-0.00499001996007984,0.18607511115315487,0.9815369261477046
300908,0,Cash loans,0,0,1,,67500.0,101880.0,10075.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.028663,-15927,-201.0,-2795.0,-4067,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,Industry: type 9,,0.31426607839196996,0.6817058776720116,0.1381,0.0407,0.9781,0.7008,0.0037,0.0,0.1034,0.1667,0.2083,0.0473,0.1118,0.0619,0.0039,0.0988,0.1408,0.0422,0.9782,0.7125,0.0037,0.0,0.1034,0.1667,0.2083,0.0483,0.1221,0.0645,0.0039,0.1046,0.1395,0.0407,0.9781,0.7048,0.0037,0.0,0.1034,0.1667,0.2083,0.0481,0.1137,0.063,0.0039,0.1009,reg oper account,block of flats,0.0702,"Stone, brick",0,0.0,0.0,0.0,0.0,-2268.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,4.0,1.5093333333333334,0.14926666666666666,1.3333333333333333,10.111656989727557,8.932559178204556,0.8833922261484098,-11880.0,-0.176,16230.349709691827,15726.0,13132.0,11860,13659.0,-2594.0,-3866.0,-2067.0,-1272.0,527.0,1799.0,2.0,33750.0,,,,,,0.9959719560639816,0.4979859780319908,0.25981917374874136,,,,-0.36743979928004167,,0.01262007911094368,33750.0,0.09889575971731449,20.00000000000001,4,,180000.0,0.14926445534140234,,,0.14239969862497645,11.283582089552239
302136,0,Revolving loans,0,0,1,,135000.0,720000.0,36000.0,720000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.002506,-18245,,-3928.0,-1663,,1,0,0,1,1,0,,2.0,2,2,SATURDAY,5,0,0,0,0,0,0,XNA,,0.4821163662765078,0.7106743858828587,0.1206,0.0623,0.9776,0.6940000000000001,0.0268,0.0,0.1379,0.1667,0.2083,0.0,0.0983,0.0524,0.0039,0.0043,0.1229,0.0646,0.9777,0.706,0.027000000000000003,0.0,0.1379,0.1667,0.2083,0.0,0.1074,0.0546,0.0039,0.0046,0.1218,0.0623,0.9776,0.6981,0.027000000000000003,0.0,0.1379,0.1667,0.2083,0.0,0.1,0.0534,0.0039,0.0044,reg oper account,block of flats,0.0422,Panel,0,0.0,0.0,0.0,0.0,-2238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.26666666666666666,5.333333333333333,20.0,20.0,1.0,0.0,0.0,18845.0,,14317.0,16582,16007.0,,,,2265.0,1690.0,-575.0,2.0,67500.0,,,,,,1.1927907521593664,0.5963953760796832,0.1616149255582186,,,,-0.22855801960635092,,,67500.0,0.05,0.0,4,,117000.0,0.2666646913726565,,,0.1226637434913675,
305464,0,Revolving loans,0,1,1,2.0,90000.0,180000.0,9000.0,180000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.006305,-13135,-1197.0,-5490.0,-5490,7.0,1,1,0,1,0,0,Sales staff,4.0,3,3,WEDNESDAY,4,0,0,0,0,0,0,Self-employed,,0.23350462619889245,0.5136937663039473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.0,0.0,3.0,0.0,-384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.1,2.0,20.0,20.0,1.0,0.0,0.0,13735.0,11938.0,7645.0,7645,12751.0,-4293.0,-4293.0,813.0,0.0,5106.0,5106.0,2.0,45000.0,45000.0,90000.0,4500.0,90000.0,,0.7471983925028397,0.37359919625141985,0.1981236409831119,,,,-0.2801891401050548,,0.09113056718690521,22500.0,0.05,0.0,5,30000.0,148500.0,0.09999888890123443,-0.0005329272934906738,-0.005847953216374269,0.02923486867148839,0.3208020050125313
