user_id,SK_ID_CURR,TARGET,is_train
3068,197780,0.0,1
3069,197797,0.0,1
3069,348844,0.0,1
3070,197800,0.0,1
3070,353739,0.0,1
3071,197842,0.0,1
3071,373946,,0
3072,197874,0.0,1
3072,394857,,0
3073,197906,0.0,1
3073,360335,0.0,1
3074,328773,0.0,1
3074,197916,,0
3075,197929,0.0,1
3075,282644,0.0,1
3076,278199,0.0,1
3076,197967,,0
3077,295133,0.0,1
3077,198020,,0
3078,198028,0.0,1
3078,266364,,0
3079,198123,0.0,1
3079,361962,,0
3080,198144,0.0,1
3080,250213,0.0,1
3081,198153,0.0,1
3081,199865,,0
3082,209394,0.0,1
3082,198320,0.0,1
3082,418006,,0
3083,300258,0.0,1
3083,198364,0.0,1
3084,348114,0.0,1
3084,198396,0.0,1
3085,198435,0.0,1
3085,314066,0.0,1
3086,284028,0.0,1
3086,198450,0.0,1
3087,198456,0.0,1
3087,318686,,0
3088,198503,0.0,1
3088,202141,0.0,1
3089,198625,0.0,1
3089,274746,0.0,1
3090,198637,0.0,1
3090,420415,0.0,1
3091,198645,0.0,1
3091,342440,0.0,1
3092,204152,0.0,1
3092,198709,0.0,1
3093,198716,0.0,1
3093,385908,,0
3094,198725,0.0,1
3094,330502,0.0,1
3095,358726,0.0,1
3095,198733,0.0,1
3096,198818,0.0,1
3096,393711,,0
3097,198882,0.0,1
3097,246126,0.0,1
3098,198908,0.0,1
3098,378905,1.0,1
3099,335413,0.0,1
3099,198922,0.0,1
3099,432577,,0
3100,385323,0.0,1
3100,198941,,0
3101,398808,1.0,1
3101,199012,1.0,1
3102,258116,0.0,1
3102,199044,0.0,1
3103,199097,0.0,1
3103,341089,,0
3104,231669,0.0,1
3104,199126,,0
3105,338766,0.0,1
3105,199166,,0
3106,296501,0.0,1
3106,199170,0.0,1
3107,199193,0.0,1
3107,215229,0.0,1
3108,199196,0.0,1
3108,224856,,0
3109,199302,0.0,1
3109,257259,1.0,1
3110,199363,1.0,1
3110,452434,1.0,1
3111,199367,0.0,1
3111,305110,,0
3112,199401,0.0,1
3112,360618,0.0,1
3113,199421,0.0,1
3113,445331,,0
3114,348442,0.0,1
3114,199424,,0
3115,371474,0.0,1
3115,199433,,0
3116,199448,0.0,1
3116,314525,0.0,1
3117,453822,0.0,1
3117,199465,0.0,1
3118,289353,0.0,1
3118,199537,,0
3119,361092,0.0,1
3119,199575,,0
3120,237121,0.0,1
3120,199598,,0
3121,368542,0.0,1
3121,199608,,0
3122,209903,0.0,1
3122,199625,,0
3123,330007,0.0,1
3123,199628,0.0,1
3124,199660,0.0,1
3124,451333,1.0,1
3125,199739,0.0,1
3125,364164,0.0,1
3126,199771,0.0,1
3126,244765,,0
3127,199774,0.0,1
3127,222978,1.0,1
3128,200083,0.0,1
3128,448901,0.0,1
3129,200090,0.0,1
3129,348892,0.0,1
3130,200118,0.0,1
3130,369481,0.0,1
3131,316858,0.0,1
3131,200198,0.0,1
3132,200217,0.0,1
3132,225945,0.0,1
3133,389236,0.0,1
3133,200250,0.0,1
3134,200319,0.0,1
3134,392939,,0
3135,200378,0.0,1
3135,378349,,0
3136,316308,0.0,1
3136,200426,0.0,1
3137,209345,0.0,1
3137,200494,,0
3138,200540,0.0,1
3138,318432,,0
3139,200563,0.0,1
3139,426780,0.0,1
3140,200620,0.0,1
3140,324211,0.0,1
3141,200667,0.0,1
3141,201800,0.0,1
3142,200952,0.0,1
3142,211768,1.0,1
3143,353744,0.0,1
3143,201018,,0
3144,201046,0.0,1
3144,271639,0.0,1
3145,201080,0.0,1
3145,295518,1.0,1
3146,396655,0.0,1
3146,201101,1.0,1
3147,201150,0.0,1
3147,411663,0.0,1
3148,201154,0.0,1
3148,294285,0.0,1
3149,201155,0.0,1
3149,434055,,0
3150,427357,0.0,1
3150,201234,,0
3151,201269,0.0,1
3151,371867,0.0,1
3152,253271,0.0,1
3152,201297,0.0,1
3153,201354,0.0,1
3153,352525,0.0,1
3154,201414,0.0,1
3154,350000,0.0,1
3155,280627,0.0,1
3155,201532,,0
3156,201637,0.0,1
3156,216103,0.0,1
3157,279564,0.0,1
3157,201642,,0
3158,353477,0.0,1
3158,201663,,0
3159,417573,0.0,1
3159,201718,,0
3160,224649,0.0,1
3160,201727,,0
3161,396522,0.0,1
3161,201747,,0
3162,201756,0.0,1
3162,229874,0.0,1
3163,381400,0.0,1
3163,201777,,0
3164,201783,0.0,1
3164,317226,,0
3165,201806,0.0,1
3165,368150,,0
3166,201810,0.0,1
3166,323880,0.0,1
3167,454326,0.0,1
3167,201814,0.0,1
3168,322137,0.0,1
3168,201909,,0
3169,201967,0.0,1
3169,293334,0.0,1
3170,343588,0.0,1
3170,201989,0.0,1
3171,449652,0.0,1
3171,202046,0.0,1
3172,202086,0.0,1
3172,276337,0.0,1
3173,211805,0.0,1
3173,202155,0.0,1
3173,352148,0.0,1
3174,202238,0.0,1
3174,382493,,0
3175,202293,0.0,1
3175,338044,,0
3176,202372,0.0,1
3176,321514,0.0,1
3177,332299,0.0,1
3177,202373,0.0,1
3178,202382,0.0,1
3178,312295,1.0,1
3179,202386,0.0,1
3179,283978,0.0,1
3180,352067,0.0,1
3180,202391,0.0,1
3181,250320,0.0,1
3181,202411,0.0,1
3182,231926,0.0,1
3182,202432,0.0,1
3183,418974,0.0,1
3183,202457,,0
3184,266218,0.0,1
3184,202484,,0
3185,202487,0.0,1
3185,282997,0.0,1
3186,376873,0.0,1
3186,202490,,0
3187,202498,0.0,1
3187,345335,0.0,1
3188,202512,0.0,1
3188,258606,,0
3189,202539,0.0,1
3189,235970,1.0,1
3190,202541,0.0,1
3190,418690,0.0,1
3191,202576,0.0,1
3191,396385,0.0,1
3192,202600,0.0,1
3192,337132,0.0,1
3193,245533,0.0,1
3193,202692,,0
3194,298313,0.0,1
3194,202710,0.0,1
3195,202755,0.0,1
3195,337213,0.0,1
3196,202783,0.0,1
3196,255899,,0
3197,202804,0.0,1
3197,427089,0.0,1
3198,202855,0.0,1
3198,277617,0.0,1
3199,202868,0.0,1
3199,436016,0.0,1
3200,425942,0.0,1
3200,202894,,0
3201,414792,0.0,1
3201,202932,1.0,1
3202,257266,0.0,1
3202,202998,,0
3203,203146,0.0,1
3203,318674,,0
3204,203168,0.0,1
3204,437584,,0
3205,203179,0.0,1
3205,386081,0.0,1
3206,428991,0.0,1
3206,203245,,0
3207,203251,0.0,1
3207,420469,0.0,1
3208,326615,0.0,1
3208,203271,0.0,1
3209,361077,0.0,1
3209,203304,0.0,1
3210,203315,0.0,1
3210,267072,0.0,1
3211,318011,0.0,1
3211,203316,0.0,1
3212,289129,0.0,1
3212,203356,0.0,1
3213,320220,0.0,1
3213,203410,,0
3214,425857,0.0,1
3214,203457,0.0,1
3215,449020,0.0,1
3215,203467,0.0,1
3216,203548,0.0,1
3216,406079,0.0,1
3217,203634,0.0,1
3217,241833,0.0,1
3218,203688,0.0,1
3218,356238,0.0,1
3219,231901,0.0,1
3219,203769,,0
3220,350723,0.0,1
3220,203774,,0
3221,203780,0.0,1
3221,305021,0.0,1
3222,203813,0.0,1
3222,377213,0.0,1
3223,210629,0.0,1
3223,203816,,0
3224,416616,0.0,1
3224,204088,,0
3225,204111,0.0,1
3225,216187,0.0,1
3226,204124,0.0,1
3226,294948,0.0,1
3227,204218,0.0,1
3227,438089,,0
3228,204272,0.0,1
3228,244046,,0
3229,412652,0.0,1
3229,204324,0.0,1
3230,384124,0.0,1
3230,204458,0.0,1
3231,204525,0.0,1
3231,221319,0.0,1
3232,204550,0.0,1
3232,256740,0.0,1
3233,326703,0.0,1
3233,204570,0.0,1
3234,432213,0.0,1
3234,204623,,0
3235,204688,0.0,1
3235,257019,,0
3236,204724,0.0,1
3236,453811,0.0,1
3237,299780,0.0,1
3237,204749,,0
3238,204820,0.0,1
3238,320657,,0
3239,425496,0.0,1
3239,204874,0.0,1
3240,204881,0.0,1
3240,398676,,0
3241,374860,0.0,1
3241,204927,,0
3242,204973,0.0,1
3242,206620,1.0,1
3243,245269,0.0,1
3243,205019,,0
3244,338438,0.0,1
3244,205030,0.0,1
3245,205052,0.0,1
3245,381020,0.0,1
3246,358982,0.0,1
3246,205072,0.0,1
3247,273982,0.0,1
3247,205078,,0
3248,215499,0.0,1
3248,205100,0.0,1
3249,205151,0.0,1
3249,388985,,0
3250,205166,0.0,1
3250,371833,0.0,1
3251,205180,0.0,1
3251,442437,0.0,1
3252,205256,0.0,1
3252,383897,0.0,1
3253,441774,0.0,1
3253,205311,0.0,1
3254,205353,0.0,1
3254,262425,0.0,1
3255,258499,0.0,1
3255,205357,0.0,1
3256,205392,0.0,1
3256,319602,,0
3257,311791,0.0,1
3257,205430,0.0,1
3258,205470,0.0,1
3258,217370,0.0,1
3259,434124,0.0,1
3259,205475,0.0,1
3260,205544,0.0,1
3260,368073,0.0,1
3261,205567,0.0,1
3261,344106,0.0,1
3262,205677,0.0,1
3262,218801,,0
3263,205694,0.0,1
3263,372310,0.0,1
3264,271133,0.0,1
3264,205747,0.0,1
3265,205771,0.0,1
3265,237103,,0
3266,205785,0.0,1
3266,249617,0.0,1
3267,305750,0.0,1
3267,205793,,0
3268,447695,0.0,1
3268,205800,0.0,1
3269,301036,0.0,1
3269,205806,,0
3270,205837,0.0,1
3270,353832,,0
3271,326399,0.0,1
3271,205899,0.0,1
3272,205949,0.0,1
3272,440697,0.0,1
3273,277636,0.0,1
3273,205951,,0
3274,205955,0.0,1
3274,250945,0.0,1
3275,297989,0.0,1
3275,206163,,0
3276,206179,0.0,1
3276,221829,,0
3277,206196,0.0,1
3277,440054,,0
3278,368472,0.0,1
3278,206270,,0
3279,206275,0.0,1
3279,415383,0.0,1
3280,206323,0.0,1
3280,251971,0.0,1
3281,349300,0.0,1
3281,206395,,0
3282,347038,0.0,1
3282,206429,,0
3283,206435,0.0,1
3283,259159,0.0,1
3284,206455,0.0,1
3284,408065,0.0,1
3285,428056,0.0,1
3285,206463,0.0,1
3286,206481,1.0,1
3286,277888,1.0,1
3287,398227,0.0,1
3287,206565,,0
3288,343408,0.0,1
3288,206585,0.0,1
3289,206611,0.0,1
3289,283725,0.0,1
3290,206617,0.0,1
3290,342167,0.0,1
3291,421826,0.0,1
3291,206639,,0
3292,206652,1.0,1
3292,288876,,0
3293,238234,0.0,1
3293,206675,0.0,1
3294,206750,0.0,1
3294,446541,0.0,1
3295,206795,0.0,1
3295,267366,1.0,1
3296,309103,0.0,1
3296,206806,,0
3297,295589,0.0,1
3297,206837,0.0,1
3297,403369,,0
3298,206862,0.0,1
3298,280586,0.0,1
3299,216147,0.0,1
3299,206895,0.0,1
3300,206921,0.0,1
3300,385503,0.0,1
3301,402723,0.0,1
3301,206968,,0
3302,206970,0.0,1
3302,265597,0.0,1
3303,206974,0.0,1
3303,234773,0.0,1
3304,207012,0.0,1
3304,419950,0.0,1
3305,207026,0.0,1
3305,308188,,0
3306,426380,0.0,1
3306,207027,,0
3307,276259,0.0,1
3307,207060,,0
3308,207215,0.0,1
3308,256367,1.0,1
3309,207306,0.0,1
3309,346746,0.0,1
3310,207316,0.0,1
3310,387528,0.0,1
3311,207418,0.0,1
3311,363161,0.0,1
3312,278524,0.0,1
3312,207437,,0
3313,436697,0.0,1
3313,207529,,0
3314,207558,0.0,1
3314,333062,0.0,1
3315,207564,1.0,1
3315,274416,1.0,1
3316,207567,0.0,1
3316,329737,,0
3317,207642,0.0,1
3317,208013,0.0,1
3318,362796,0.0,1
3318,207682,,0
3319,207686,0.0,1
3319,225693,0.0,1
3320,207859,0.0,1
3320,245480,0.0,1
3321,362443,0.0,1
3321,207911,0.0,1
3322,207953,0.0,1
3322,418111,0.0,1
3323,207998,0.0,1
3323,352530,0.0,1
3324,208159,0.0,1
3324,236365,0.0,1
3325,208167,0.0,1
3325,381462,,0
3326,208219,0.0,1
3326,339063,0.0,1
3327,208252,1.0,1
3327,393271,1.0,1
3328,208275,0.0,1
3328,347521,,0
3329,208476,0.0,1
3329,245176,0.0,1
3330,208528,0.0,1
3330,330625,,0
3331,208544,0.0,1
3331,337553,0.0,1
3332,208556,0.0,1
3332,279500,,0
3333,208564,0.0,1
3333,232177,,0
3334,208591,0.0,1
3334,246455,,0
3335,208605,0.0,1
3335,235189,,0
3336,306496,0.0,1
3336,208696,,0
3337,208704,0.0,1
3337,288602,0.0,1
3338,292673,0.0,1
3338,208766,0.0,1
3339,456226,0.0,1
3339,208832,0.0,1
3340,208838,0.0,1
3340,420897,0.0,1
3341,384277,0.0,1
3341,208843,0.0,1
3342,208927,0.0,1
3342,256865,0.0,1
3343,208943,0.0,1
3343,224143,0.0,1
3344,208988,0.0,1
3344,333051,0.0,1
3345,208993,0.0,1
3345,431373,,0
3346,360092,0.0,1
3346,209087,0.0,1
3347,240783,0.0,1
3347,209099,0.0,1
3348,442269,0.0,1
3348,209126,,0
3349,215902,0.0,1
3349,209127,,0
3350,209132,0.0,1
3350,357646,0.0,1
3351,209135,1.0,1
3351,332137,1.0,1
3352,334443,0.0,1
3352,209171,0.0,1
3353,328618,0.0,1
3353,209203,0.0,1
3354,377493,0.0,1
3354,209214,0.0,1
3355,209239,0.0,1
3355,455713,0.0,1
3356,401931,0.0,1
3356,209259,0.0,1
3357,327867,1.0,1
3357,209288,,0
3358,209328,0.0,1
3358,243170,,0
3359,209404,0.0,1
3359,340252,1.0,1
3360,209411,0.0,1
3360,322984,0.0,1
3361,209465,0.0,1
3361,423586,0.0,1
3362,209551,0.0,1
3362,284045,0.0,1
3363,312564,0.0,1
3363,209614,0.0,1
3364,209646,0.0,1
3364,264427,1.0,1
3365,282366,0.0,1
3365,209665,,0
3366,344547,0.0,1
3366,209727,,0
3367,209730,0.0,1
3367,215106,0.0,1
3368,228742,0.0,1
3368,209748,,0
3369,209755,0.0,1
3369,445268,0.0,1
3370,209763,0.0,1
3370,342647,0.0,1
3371,209802,0.0,1
3371,399918,0.0,1
3372,209806,0.0,1
3372,422762,0.0,1
3373,453806,0.0,1
3373,209813,0.0,1
3374,209848,0.0,1
3374,444065,,0
3375,218706,0.0,1
3375,209855,,0
3376,403636,0.0,1
3376,209859,0.0,1
3377,254462,0.0,1
3377,209869,,0
3378,216731,0.0,1
3378,209871,0.0,1
3379,209885,0.0,1
3379,446507,0.0,1
3380,243333,0.0,1
3380,209918,,0
3381,336830,0.0,1
3381,209920,,0
3382,339009,0.0,1
3382,209991,,0
3383,210027,0.0,1
3383,425627,0.0,1
3384,210029,0.0,1
3384,249441,0.0,1
3385,210035,0.0,1
3385,346092,0.0,1
3386,353394,0.0,1
3386,210108,0.0,1
3387,210126,0.0,1
3387,420841,,0
3388,343590,0.0,1
3388,210129,,0
3389,261938,0.0,1
3389,210147,,0
3390,210167,0.0,1
3390,409563,,0
3391,210172,0.0,1
3391,268459,,0
3392,347948,0.0,1
3392,210211,,0
3393,268639,0.0,1
3393,210283,,0
3394,210356,0.0,1
3394,360580,,0
3395,210377,0.0,1
3395,227936,,0
3396,210380,0.0,1
3396,335553,,0
3397,210438,0.0,1
3397,417385,0.0,1
3398,210443,0.0,1
3398,429137,0.0,1
3399,374360,0.0,1
3399,210462,1.0,1
3400,210474,0.0,1
3400,227441,0.0,1
3401,266216,0.0,1
3401,210520,0.0,1
3402,210533,0.0,1
3402,231766,0.0,1
3403,210564,0.0,1
3403,401214,0.0,1
3404,258939,0.0,1
3404,210671,0.0,1
3405,210691,0.0,1
3405,305142,0.0,1
3406,318810,0.0,1
3406,210706,,0
3407,340358,0.0,1
3407,210769,,0
3408,305850,0.0,1
3408,210794,,0
3409,387006,0.0,1
3409,210857,0.0,1
3410,392320,0.0,1
3410,210890,0.0,1
3411,210918,0.0,1
3411,311656,0.0,1
3412,210919,0.0,1
3412,260778,0.0,1
3413,427087,0.0,1
3413,211036,,0
3414,285322,0.0,1
3414,211052,0.0,1
3415,329855,0.0,1
3415,211146,,0
3416,310787,0.0,1
3416,211150,,0
3417,211159,0.0,1
3417,229210,0.0,1
3418,211162,0.0,1
3418,226559,0.0,1
3419,417971,0.0,1
3419,211192,0.0,1
3420,253752,0.0,1
3420,211209,,0
3421,223801,0.0,1
3421,211260,0.0,1
3422,354683,0.0,1
3422,211292,,0
3423,211334,0.0,1
3423,320792,0.0,1
3424,393442,0.0,1
3424,211358,,0
3425,211452,0.0,1
3425,220772,,0
3426,211495,0.0,1
3426,330320,1.0,1
3427,211517,0.0,1
3427,439950,,0
3428,211519,0.0,1
3428,410785,0.0,1
3429,290380,0.0,1
3429,211804,,0
3430,226057,0.0,1
3430,211903,,0
3431,211933,0.0,1
3431,276216,0.0,1
3432,426665,0.0,1
3432,212011,0.0,1
3433,212040,0.0,1
3433,252458,0.0,1
3434,398556,0.0,1
3434,212062,1.0,1
3435,308566,0.0,1
3435,212073,0.0,1
3436,212082,0.0,1
3436,318351,,0
3437,212150,0.0,1
3437,447684,0.0,1
3438,212163,0.0,1
3438,335909,0.0,1
3439,398501,0.0,1
3439,212191,,0
3440,446147,0.0,1
3440,212263,0.0,1
3441,391385,0.0,1
3441,212277,,0
3442,330810,0.0,1
3442,212343,,0
3443,212438,0.0,1
3443,257455,0.0,1
3444,212521,0.0,1
3444,376616,,0
3445,414264,0.0,1
3445,212525,,0
3446,341754,0.0,1
3446,212533,,0
3447,430805,0.0,1
3447,212555,,0
3448,441347,0.0,1
3448,212733,0.0,1
3449,212761,0.0,1
3449,321107,,0
3450,243324,0.0,1
3450,212775,,0
3451,379703,0.0,1
3451,212781,,0
3452,212799,0.0,1
3452,247597,,0
3453,212808,0.0,1
3453,448314,0.0,1
3454,362141,0.0,1
3454,212896,0.0,1
3455,212907,1.0,1
3455,213957,,0
3456,312955,0.0,1
3456,212999,0.0,1
3457,213055,0.0,1
3457,219000,,0
3458,241710,0.0,1
3458,213095,,0
3459,213097,0.0,1
3459,233942,0.0,1
3460,213120,0.0,1
3460,322051,0.0,1
3461,213149,0.0,1
3461,302615,0.0,1
3462,385672,0.0,1
3462,213245,0.0,1
3463,213282,0.0,1
3463,253924,0.0,1
3464,409954,0.0,1
3464,213285,0.0,1
3465,213301,0.0,1
3465,411500,0.0,1
3466,439091,0.0,1
3466,213341,0.0,1
3467,228284,0.0,1
3467,213531,,0
3468,355123,0.0,1
3468,213595,,0
3469,296629,0.0,1
3469,213649,,0
3470,289224,0.0,1
3470,213651,0.0,1
3471,221098,0.0,1
3471,213679,,0
3472,419693,0.0,1
3472,213717,,0
3473,213757,0.0,1
3473,285786,0.0,1
3474,232837,0.0,1
3474,213775,,0
3475,325132,1.0,1
3475,213918,0.0,1
3476,252740,0.0,1
3476,213920,0.0,1
3477,217093,0.0,1
3477,213959,,0
3478,213962,0.0,1
3478,371809,,0
3479,434105,0.0,1
3479,214127,0.0,1
3480,214166,0.0,1
3480,327216,,0
3481,214180,0.0,1
3481,375339,0.0,1
3482,388750,0.0,1
3482,214337,,0
3483,214352,0.0,1
3483,299833,,0
3484,214395,0.0,1
3484,251784,0.0,1
3485,311144,0.0,1
3485,214493,0.0,1
3486,214499,0.0,1
3486,238610,0.0,1
3487,214500,0.0,1
3487,425795,0.0,1
3488,214512,0.0,1
3488,456010,,0
3489,214626,0.0,1
3489,215337,,0
3490,434576,0.0,1
3490,214701,,0
3491,214756,0.0,1
3491,398427,0.0,1
3492,440641,0.0,1
3492,214793,0.0,1
3493,214825,0.0,1
3493,238419,,0
3494,229669,0.0,1
3494,214828,,0
3495,304171,0.0,1
3495,214870,1.0,1
3496,214889,0.0,1
3496,395310,0.0,1
3497,249896,0.0,1
3497,214907,0.0,1
3498,304757,0.0,1
3498,214920,0.0,1
3499,215141,0.0,1
3499,452592,,0
3500,333054,0.0,1
3500,215199,0.0,1
3501,215254,0.0,1
3501,312326,0.0,1
3502,311482,0.0,1
3502,215344,,0
3503,215357,0.0,1
3503,303219,0.0,1
3504,415059,0.0,1
3504,215360,,0
3505,397943,0.0,1
3505,215488,,0
3506,215498,0.0,1
3506,369152,,0
3507,320403,0.0,1
3507,215530,0.0,1
3508,215584,0.0,1
3508,243165,0.0,1
3509,311553,0.0,1
3509,215628,,0
3510,342763,1.0,1
3510,215634,1.0,1
3511,215655,0.0,1
3511,315721,0.0,1
3512,337440,0.0,1
3512,215671,0.0,1
3513,318555,0.0,1
3513,215678,,0
3514,215682,0.0,1
3514,268692,0.0,1
3515,215703,0.0,1
3515,345646,,0
3516,367331,0.0,1
3516,215739,,0
3517,215770,0.0,1
3517,230939,,0
3518,215851,0.0,1
3518,417778,,0
3519,432194,0.0,1
3519,215890,0.0,1
3520,274648,0.0,1
3520,215917,0.0,1
3521,215939,0.0,1
3521,370474,,0
3522,215952,0.0,1
3522,434218,0.0,1
3523,312655,0.0,1
3523,215953,0.0,1
3524,392484,0.0,1
3524,215976,,0
3525,215982,0.0,1
3525,379051,0.0,1
3526,330610,0.0,1
3526,215988,0.0,1
3527,216007,0.0,1
3527,452190,,0
3528,216009,0.0,1
3528,315015,0.0,1
3529,216072,0.0,1
3529,445893,0.0,1
3530,363662,0.0,1
3530,216115,,0
3531,229718,0.0,1
3531,216201,0.0,1
3532,216206,0.0,1
3532,311470,1.0,1
3533,216216,0.0,1
3533,231862,0.0,1
3534,233174,0.0,1
3534,216266,0.0,1
3535,376188,0.0,1
3535,216281,,0
3536,381290,0.0,1
3536,216288,0.0,1
3537,216484,0.0,1
3537,361678,1.0,1
3538,216486,0.0,1
3538,243873,,0
3539,235410,0.0,1
3539,216560,,0
3540,316385,0.0,1
3540,216591,0.0,1
3541,366930,1.0,1
3541,216669,1.0,1
3542,216689,0.0,1
3542,343484,,0
3543,216749,0.0,1
3543,447995,0.0,1
3544,405892,0.0,1
3544,216797,0.0,1
3545,388290,0.0,1
3545,216803,0.0,1
3546,216861,0.0,1
3546,374047,0.0,1
3547,312780,0.0,1
3547,216883,0.0,1
3548,216920,0.0,1
3548,247167,0.0,1
3549,337018,0.0,1
3549,216936,,0
3550,373045,0.0,1
3550,216955,,0
3551,217017,0.0,1
3551,245017,0.0,1
3552,217040,0.0,1
3552,335091,,0
3553,217042,0.0,1
3553,347078,,0
3554,268157,0.0,1
3554,217078,,0
3555,217131,0.0,1
3555,336427,,0
3556,217153,0.0,1
3556,349419,,0
3557,312905,0.0,1
3557,217175,,0
3558,217181,0.0,1
3558,248037,,0
3559,285076,0.0,1
3559,217182,0.0,1
3560,217190,0.0,1
3560,256874,0.0,1
3561,305246,0.0,1
3561,217232,,0
3562,217238,0.0,1
3562,273367,0.0,1
3563,217244,0.0,1
3563,268230,,0
3564,217246,0.0,1
3564,377758,,0
3565,217261,0.0,1
3565,316518,0.0,1
3566,217295,0.0,1
3566,226772,,0
3567,217311,0.0,1
3567,244527,0.0,1
3568,248356,1.0,1
3568,217336,1.0,1
3569,451966,0.0,1
3569,217341,,0
3570,217415,0.0,1
3570,250302,0.0,1
3571,319375,0.0,1
3571,217419,,0
3572,448023,0.0,1
3572,217457,0.0,1
3573,219341,0.0,1
3573,217481,0.0,1
3574,226467,0.0,1
3574,217522,,0
3575,217540,0.0,1
3575,239638,1.0,1
3576,217607,0.0,1
3576,401792,,0
3577,317677,0.0,1
3577,217629,0.0,1
3578,217810,1.0,1
3578,270726,1.0,1
3579,232389,0.0,1
3579,217812,0.0,1
3580,217828,0.0,1
3580,249810,0.0,1
3581,417480,0.0,1
3581,217867,,0
3582,217910,0.0,1
3582,379595,0.0,1
3583,231909,0.0,1
3583,217954,,0
3584,380622,0.0,1
3584,218023,0.0,1
3585,265000,0.0,1
3585,218107,0.0,1
3586,218128,0.0,1
3586,426105,0.0,1
3587,218156,0.0,1
3587,362411,0.0,1
3588,218223,1.0,1
3588,357086,1.0,1
3589,245299,0.0,1
3589,218333,,0
3590,340910,0.0,1
3590,218369,,0
3591,390417,0.0,1
3591,218400,0.0,1
3592,381096,0.0,1
3592,218515,,0
3593,218520,1.0,1
3593,288837,1.0,1
3594,448242,0.0,1
3594,218534,0.0,1
3595,218541,0.0,1
3595,421102,0.0,1
3596,327473,0.0,1
3596,218551,,0
3597,218613,0.0,1
3597,274777,0.0,1
3598,254194,0.0,1
3598,218626,0.0,1
3599,218636,0.0,1
3599,260786,0.0,1
3600,395399,0.0,1
3600,218748,0.0,1
3601,218785,0.0,1
3601,235433,0.0,1
3602,218826,0.0,1
3602,383709,0.0,1
3603,218857,0.0,1
3603,423492,0.0,1
3604,218910,0.0,1
3604,407329,,0
3605,232863,0.0,1
3605,218944,0.0,1
3605,310583,,0
3606,218967,0.0,1
3606,292562,,0
3607,218972,0.0,1
3607,223030,0.0,1
3608,415191,0.0,1
3608,218988,0.0,1
3609,219081,0.0,1
3609,333843,,0
3610,219109,0.0,1
3610,403872,0.0,1
3611,323384,0.0,1
3611,219140,,0
3612,351820,0.0,1
3612,219147,,0
3613,219192,0.0,1
3613,246083,0.0,1
3614,219337,0.0,1
3614,222695,0.0,1
3615,219338,0.0,1
3615,307022,,0
3616,292394,0.0,1
3616,219408,0.0,1
3617,398339,0.0,1
3617,219410,,0
3618,272816,0.0,1
3618,219427,1.0,1
3619,219443,0.0,1
3619,312076,0.0,1
3620,328167,0.0,1
3620,219451,,0
3621,298539,0.0,1
3621,219524,0.0,1
3622,219562,0.0,1
3622,365453,0.0,1
3623,219611,0.0,1
3623,247831,0.0,1
3624,219665,0.0,1
3624,353053,0.0,1
3625,219676,0.0,1
3625,266312,0.0,1
3626,219710,0.0,1
3626,252390,0.0,1
3627,219733,0.0,1
3627,314229,1.0,1
3628,219744,0.0,1
3628,379127,,0
3629,250655,0.0,1
3629,219827,0.0,1
3630,219857,1.0,1
3630,311169,1.0,1
3631,309143,0.0,1
3631,219913,0.0,1
3632,219916,0.0,1
3632,296739,,0
3633,300138,0.0,1
3633,219981,,0
3634,219986,0.0,1
3634,345580,,0
3635,433792,0.0,1
3635,220018,,0
3636,220096,0.0,1
3636,243958,,0
3637,220138,0.0,1
3637,372117,0.0,1
3638,220154,0.0,1
3638,360779,,0
3639,317947,1.0,1
3639,220269,0.0,1
3640,220283,0.0,1
3640,322365,1.0,1
3641,220302,0.0,1
3641,236487,0.0,1
3642,220354,0.0,1
3642,287787,0.0,1
3643,220455,0.0,1
3643,280793,,0
3644,251202,0.0,1
3644,220475,0.0,1
3645,220477,0.0,1
3645,353784,,0
3646,331511,0.0,1
3646,220494,,0
3647,220590,0.0,1
3647,247911,,0
3648,220678,0.0,1
3648,387364,,0
3649,311328,0.0,1
3649,220721,0.0,1
3650,220783,1.0,1
3650,356127,1.0,1
3651,220820,0.0,1
3651,247851,0.0,1
3652,220835,0.0,1
3652,370884,,0
3653,220855,0.0,1
3653,267686,0.0,1
3654,220928,0.0,1
3654,395478,0.0,1
3655,220941,0.0,1
3655,353528,0.0,1
3656,338999,0.0,1
3656,220953,1.0,1
3657,400679,0.0,1
3657,221006,0.0,1
3658,221147,0.0,1
3658,286722,0.0,1
3659,284297,0.0,1
3659,221279,0.0,1
3660,221286,0.0,1
3660,335858,0.0,1
3661,221310,0.0,1
3661,399892,1.0,1
3662,275716,1.0,1
3662,221394,1.0,1
3663,319659,0.0,1
3663,221433,0.0,1
3664,221440,0.0,1
3664,424722,0.0,1
3665,221447,0.0,1
3665,382382,0.0,1
3666,429249,0.0,1
3666,221450,0.0,1
3667,221458,0.0,1
3667,331032,,0
3668,221462,0.0,1
3668,402711,0.0,1
3669,290294,0.0,1
3669,221509,0.0,1
3670,221521,0.0,1
3670,256175,0.0,1
3671,258517,0.0,1
3671,221527,0.0,1
3672,221605,0.0,1
3672,232142,0.0,1
3673,444398,0.0,1
3673,221625,0.0,1
3674,431708,0.0,1
3674,221679,,0
3675,336841,0.0,1
3675,296015,0.0,1
3675,221735,0.0,1
3676,268563,0.0,1
3676,221741,,0
3677,260019,0.0,1
3677,221783,0.0,1
